,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
2641,16/04/2014,"9 BALLYBODEN CRESCENT, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,"�345,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2946434,53.2834306,9,Ballyboden Crescent,,,County Dublin,D16 K4H3
2642,16/04/2014,"9 Hand Park, Rush",,Dublin,"�260,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
2643,16/04/2014,"93 Dorney Court, Shankill",Dublin 18,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1218144,53.2320961,93,Dorney Court,,,County Dublin,D18 HX73
2644,16/04/2014,"97 Carndonagh Park, Donaghmede, Dublin",,Dublin,"�236,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1566749,53.39570630000001,97,Carndonagh Park,Donaghmede,Dublin 13,County Dublin,D13 T3V5
2645,16/04/2014,"99 CHAPELGATE, ST ALPHONSUS RD UPPER, DRUMCONDRA",Dublin 9,Dublin,"�162,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2599906,53.3656009,99,Chapelgate,Botanic,,County Dublin,
2646,16/04/2014,"Apartment 22, 149 North Strand Road, Dublin 3",Dublin 3,Dublin,"�92,511.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.242997,53.3571354,149,North Strand Road,North Dock,,County Dublin,
2647,16/04/2014,"APT 6, WALLBROOK, MARTIEMO GARDENS WEST",Dublin 14,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.173847599999999,53.3003885,,Newtown Avenue,Blackrock,,County Dublin,
2648,16/04/2014,"NO 7 TAYLORS POINT, RUSH, CO. DUBLIN",,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0817999,53.5193796,7,Tayleurs Point,Rush,,County Dublin,K56 N400
2649,16/04/2014,"ROCK COTTAGE, HARBOUR RD, DALKEY",,Dublin,"�238,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1020198,53.2804393,,Loreto Avenue,Dalkey,,County Dublin,
2650,16/04/2014,"ROCKEL HOUSE, HOAR ROCK, SKERRIES",,Dublin,"�950,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1136955,53.5809484,8,The Hoar Rock,Townparks,,County Dublin,K34 X363
2651,16/04/2014,"THE APARTMENTS AT ROUND GARDEN, CITYWEST, SAGGART",Dublin 24,Dublin,"�1,750,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.440786200000001,53.2851992,,,Saggart,,County Dublin,
2652,16/04/2014,"THE NEW LIGHTHOUSE, ST MARGARET'S, DUBLIN",,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.151324499999999,53.3421053,,South Wall,,Dublin,County Dublin,
2653,17/04/2014,"1 HAYWORTH COURT, ONGAR, CLONSILLA",,Dublin,"�132,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.436185699999999,53.393726,1,Hayworth Court,,,County Dublin,
2654,17/04/2014,"1 THE BIRCHES, TORQUAY RD, FOXROCK DUBLIN 12",Dublin 18,Dublin,"�2,100,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1832042,53.2692706,1,The Birches,Foxrock,Dublin 18,County Dublin,D18 X0V5
2655,17/04/2014,"10 CASTLELYON GREEN, NEWCASTLE, DUBLIN",Dublin 22,Dublin,"�162,995.59",No,No,Second-Hand Dwelling house /Apartment,,-6.494280700000001,53.3006714,10,Castlelyon Green,Cornerpark,,County Dublin,D22 Y264
2656,17/04/2014,"109 RAITHLIN HOUSE, CUSTOMS HSE SQUARE, IFSC",,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.245461199999999,53.3494643,,,,Dublin 1,County Dublin,
2657,17/04/2014,"11  Sleepy Hollow, Kinsealy Lane, Malahide",,Dublin,"�484,581.50",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1699258,53.4348645,11,Sleepy Hollow,,,County Dublin,
2658,17/04/2014,"116 ASHLAWN PARK, BALLYBRACK, DUBLIN",,Dublin,"�178,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1332704,53.2521137,116,Ashlawn Park,Glenageary,,County Dublin,A96 K7K7
2659,17/04/2014,"12 BELMONT GREEN, GALLOPING GREEN, BLACKROCK",,Dublin,"�680,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
2660,17/04/2014,"12 WESTPARK ESTATE, TALLAGHT, DUBLIN 24",,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3635341,53.28709019999999,12,Westpark,Tallaght,Dublin 24,County Dublin,D24 X3VK
2661,17/04/2014,"124 Roebuck Castle, Roebuck Road, Clonskeagh",Dublin 14,Dublin,"�217,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.222882,53.30284469999999,124,Roebuck Castle,Roebuck,Dublin 14,County Dublin,D14 HR25
2662,17/04/2014,"13 MARINO CRESCENT, CLONTARF, DUBLIN 3",,Dublin,"�1,100,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2281533,53.3653845,13,Marino Crescent,Marino,Dublin 3,County Dublin,D03 EC56
2663,17/04/2014,"145 Richmond Road, Dublin 3",,Dublin,"�195,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.248220099999999,53.36606159999999,145,Richmond Road,Ballybough,Dublin 3,County Dublin,D03 F992
2664,17/04/2014,"15 MARIAN PARK, BLACKROCK, DUBLIN",,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1739435,53.2880929,15,Marian Park,Newtown Castlebyrn,,County Dublin,A94 P443
2665,17/04/2014,"152 GAYBROOK LAWNS, MALAHIDE, DUBLIN",,Dublin,"�554,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1755488,53.4453818,152,Gaybrook Lawns,Mabestown,,County Dublin,K36 YY79
2666,17/04/2014,"155 LEESON ST, DUBLIN 2, DUBLIN",Dublin 4,Dublin,"�762,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
2667,17/04/2014,"16 ORMOND SQ, DUBLIN 7, DUBLIN",Dublin 7,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2715895,53.3465541,16,Ormond Square,Smithfield,,County Dublin,D07 F382
2668,17/04/2014,"17 RAVENSWOOD AVE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�249,950.00",No,No,Second-Hand Dwelling house /Apartment,,-6.426770599999999,53.3955144,17,Ravenswood Avenue,,,County Dublin,D15 F9K3
2669,17/04/2014,"18 OTTERBROOK, WILLBROOK RD, RATHFARNHAM DUBLIN 16",Dublin 14,Dublin,"�385,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.287409999999999,53.2938412,,,Rathfarnham,,County Dublin,
2670,17/04/2014,"1A THE VIEW, BELGARD HEIGHTS, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"�160,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3775227,53.3011982,1,The View,,,County Dublin,D24 C1X8
2671,17/04/2014,"20 Grand Canal Court, Herberton Road, Rialto",,Dublin,"�140,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.299044899999999,53.3343098,,Herberton Road,,Dublin 8,County Dublin,
2672,17/04/2014,"20B WEST PARK DRIVE, GLASNEVIN, DUBLIN 11",,Dublin,"�167,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2751312,53.3808383,11,Westpark Drive,Glasnevin,Dublin 11,County Dublin,D11 R7Y8
2673,17/04/2014,"22 HASTINGS ST, RINGSEND, DUBLIN 4",Dublin 4,Dublin,"�238,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.232505799999999,53.3413206,22,Hastings Street,,Dublin 4,County Dublin,D04 WN12
2674,17/04/2014,"23 College Square, Wainsford Manor Drive, Terenure",Dublin 6w,Dublin,"�484,581.48",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.308599,53.3068045,23,College Square,,Dublin 6W,County Dublin,D6W YV83
2675,17/04/2014,"23 DERRY PARK, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"�147,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.311058,53.3234053,23,Derry Park,,Dublin 12,County Dublin,D12 V2V0
2676,17/04/2014,"24 CHARNWOOD GREEN, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�332,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4115645,53.3853831,24,Charnwood Green,Clonsilla,,County Dublin,D15 N2N6
2677,17/04/2014,"24 PRIORY HALL, WHITEHALL RD, DUBLIN 12",Dublin 12,Dublin,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3121744,53.30894439999999,24,Priory Hall,,,County Dublin,
2678,17/04/2014,"24 THE FORUM, BALLYMOSS ROAD, SANDYFORD",Dublin 18,Dublin,"�156,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.211053799999999,53.27770229999999,18,Ballymoss Road,,,County Dublin,D18 VY22
2679,17/04/2014,"25 AVONBEG RD, DUBLIN 24, DUBLIN",Dublin 24,Dublin,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3510697,53.2862361,25,Avonbeg Road,Tallaght,Dublin 24,County Dublin,D24 E26P
2680,17/04/2014,"25 GOLDSMITH HALL, COLLEGEWOOD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�239,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3697539,53.3723533,,Collegewood,Castleknock,Dublin 15,County Dublin,
2681,17/04/2014,"265 BALROTHERY ESTATE, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3415526,53.2916675,265,Balrothery Estate,,Dublin 24,County Dublin,D24 Y27W
2682,17/04/2014,"27 Grand Canal Court, Herberton Road, Rialto",,Dublin,"�140,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.299044899999999,53.3343098,,Herberton Road,,,County Dublin,D08 AY76
2683,17/04/2014,"29 Dermot Street, Clongriffin, Dublin 13",Dublin 13,Dublin,"�204,312.89",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1573617,53.4037764,29,Dermot Street,Donaghmede,Dublin 13,County Dublin,D13 KD59
2684,17/04/2014,"30 Lanesborough Grove, Charlestown, St Margaret's Road",Dublin 11,Dublin,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2919291,53.4033392,30,Lanesborough Grove,Jamestown Little,Dublin 11,County Dublin,D11 AH60
2685,17/04/2014,"31 CLANRANALD RD DONNYCARNEY, DUBLIN 5, DUBLIN",Dublin 5,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2138016,53.37495610000001,31,Clanranald Road,Clontarf West,Dublin 5,County Dublin,D05 XW13
2686,17/04/2014,"36 BALALLY TERRACE, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.233489199999999,53.2842674,36,Balally Drive,Drummartin,Dublin 16,County Dublin,D16 AY02
2687,17/04/2014,"4  Fernhill Road, Belmont  Aikens Village, Stepaside",,Dublin,"�312,775.33",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.224021599999999,53.26432860000001,4,Fernhill Road,Woodside,,County Dublin,
2688,17/04/2014,"4 HAMLET CLOSE, BALBRIGGAN, DUBLIN",,Dublin,"�305,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1980306,53.6189127,4,Hamlet Close,Bremore,,County Dublin,K32 Y925
2689,17/04/2014,"44 ASPEN AVE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�313,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.406497799999999,53.3840201,44,Aspen Avenue,Clonsilla,,County Dublin,D15 P9A0
2690,17/04/2014,"440A GALTYMORE ROAD, DRIMNAGH, DUBLIN 12",,Dublin,"�139,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.323529400000001,53.3305118,12,Galtymore Road,,,County Dublin,D12 KF29
2691,17/04/2014,"45 St. Peters Drive, Walkinstown",Dublin 12,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3273663,53.3130071,45,Saint Peter's Drive,Walkinstown,,County Dublin,D12 Y2A8
2692,17/04/2014,"5 FOXBOROUGH RISE, LUCAN, DUBLIN",,Dublin,"�110,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.427304599999999,53.3393193,5,Foxborough Rise,Balgaddy,,County Dublin,K78 C674
2693,17/04/2014,"5 KILLARY GROVE, THE DONAGHIES, DUBLIN 13",Dublin 13,Dublin,"�277,023.00",No,No,Second-Hand Dwelling house /Apartment,,-6.166687599999999,53.3949221,5,Killary Grove,Donaghmede,Dublin 13,County Dublin,D13 AX77
2694,17/04/2014,"52 DUNDRUM GATE, BALLINTEER RD, DUNDRUM DUBLIN 14",Dublin 16,Dublin,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2453569,53.28825,,Ballinteer Road,,Dublin 16,County Dublin,
2695,17/04/2014,"53 GARVILLE AVE UPPER, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�865,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2772785,53.3150348,53,Garville Avenue Upper,Rathfarnham,Dublin 6,County Dublin,D06 X628
2696,17/04/2014,"54 RED ARCHES RD, THE COAST, BALDOYLE DUBLIN 13",Dublin 13,Dublin,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1424046,53.4004619,54,Red Arches Road,,Dublin 13,County Dublin,D13 F5F7
2697,17/04/2014,"55 KILLINARDEN HEIGHTS, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�49,040.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.383876,53.2735721,55,Killinarden Heights,Whitestown,Dublin 24,County Dublin,D24 A2R6
2698,17/04/2014,"55 OAK AVENUE, ROYAL OAK, SANTRY",Dublin 9,Dublin,"�249,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2366546,53.4016536,55,Oak Avenue,,Dublin 9,County Dublin,D09 W6P7
2699,17/04/2014,"6 Forge View, The Forge, Lusk",,Dublin,"�185,022.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.164117699999999,53.5206781,6,Forge View,Racecourse Common,,County Dublin,K45 R622
2700,17/04/2014,"6 SANDYFORD HALL PLACE, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,"�492,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2136654,53.2612293,6,Sandyford Hall Drive,Murphystown,Dublin 18,County Dublin,D18 F1H7
2701,17/04/2014,"6 WILLSBROOK VIEW, LUCAN, DUBLIN",,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4281793,53.3553017,6,Willsbrook View,Ballydowd,,County Dublin,K78 DA58
2702,17/04/2014,"63 BALLISKCOURT, DONABATE, DUBLIN",,Dublin,"�110,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1500686,53.4876842,63,Ballisk Court,Ballalease West,,County Dublin,
2703,17/04/2014,"63 RANELAGH RD, RANELAGH, DUBLIN",Dublin 6,Dublin,"�450,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.258143899999999,53.327953,63,Ranelagh Road,Ranelagh,Dublin 6,County Dublin,D06 T211
2704,17/04/2014,"64 CROSBIES YARD, OSSORY RD, DUBLIN 3",Dublin 3,Dublin,"�183,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265924999999999,53.34027099999999,64,Aungier Street,,Dublin 8,County Dublin,D02 R524
2705,17/04/2014,"64 THE HEATH, BELGARD HEIGHTS, DUBLIN 24",Dublin 24,Dublin,"�287,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3774238,53.2995567,64,The Heath,,,County Dublin,D24 HPY7
2706,17/04/2014,"67 Corbawn Drive, Shankill",Dublin 18,Dublin,"�403,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1145572,53.2330631,67,Corbawn Drive,,,County Dublin,D18 VE26
2707,17/04/2014,"7 DANGAN AVE, KIMMAGE RD WEST, DUBLIN 12",Dublin 12,Dublin,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.316388799999999,53.3153738,7,Dangan Avenue,,Dublin 12,County Dublin,D12 TD27
2708,17/04/2014,"7 VICO ROCK, SORRENTO COURT, DALKEY",,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.097349899999999,53.2722523,,Sorrento Mews,Dalkey,,County Dublin,
2709,17/04/2014,"79 KINCORA COURT, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�285,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1874521,53.36023669999999,79,Kincora Court,Clontarf,Dublin 3,County Dublin,D03 A9C9
2710,17/04/2014,"80 Wintergarden, Pearse Street",Dublin 2,Dublin,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2433992,53.3431908,107,Pearse Street,Dublin Docklands,Dublin 2,County Dublin,
2711,17/04/2014,"85 CONQUER HILL ROAD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�356,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1905711,53.36089800000001,85,Conquer Hill Road,Clontarf,Dublin 3,County Dublin,D03 K2Y7
2712,17/04/2014,"91 JAMESTOWN AVE, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3318208,53.3354432,91,Jamestown Avenue,Inchicore,Dublin 8,County Dublin,D08 KV2X
2713,17/04/2014,"APARTMENT 1, DEAN STREET, DUBLIN 8",,Dublin,"�72,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2728699,53.33891029999999,8,Dean Street,The Liberties,Dublin 8,County Dublin,
2714,17/04/2014,"APARTMENT 2, DEAN STREET, DUBLIN 8",,Dublin,"�87,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2728699,53.33891029999999,8,Dean Street,The Liberties,Dublin 8,County Dublin,
2715,17/04/2014,"APARTMENT 3, DEAN STREET, DUBLIN 8",,Dublin,"�77,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2728699,53.33891029999999,8,Dean Street,The Liberties,Dublin 8,County Dublin,
2716,17/04/2014,"APT 12 CAMAC WAY, KEARNS PLACE, KILMAINHAM",Dublin 8,Dublin,"�167,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3042889,53.34148399999999,,Kearn's Place,Kilmainham,Dublin 8,County Dublin,D08 E77Y
2717,17/04/2014,"APT 43 BLOCK B, ST CANICES SQ, CHURCH ST DUBLIN 11",Dublin 11,Dublin,"�69,105.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3002592,53.3875438,,Church Street,Finglas,Dublin 11,County Dublin,D11 E129
2718,17/04/2014,"APT 4, DEAN STREET, DUBLIN 8",Dublin 8,Dublin,"�92,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2728699,53.33891029999999,8,Dean Street,The Liberties,Dublin 8,County Dublin,
2719,17/04/2014,"APT 55, WELLINGTON COURT, MOUNTJOY STREET",,Dublin,"�257,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.268420700000001,53.3563342,,Mountjoy Street,,Dublin 7,County Dublin,
2720,17/04/2014,"APT 9, JERVIS PLACE, UPPER ABBEY ST DUBLIN 1",Dublin 1,Dublin,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2672862,53.3466064,5,Strand Street Great,North City,Dublin 1,County Dublin,D01 DK51
2721,17/04/2014,"APT.38  THE HOLLY, ROCKFIELD, DUNDRUM",,Dublin,"�262,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.235093600000001,53.2864258,,,Drummartin,,County Dublin,
2722,17/04/2014,"LINFORD HOUSE, FALLS RD, RATHMICHAEL",Dublin 18,Dublin,"�1,600,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1339016,53.21192809999999,,Ferndale Road,Rathmichael,,County Dublin,
2723,17/04/2014,"No. 13 The Starlings, Shanganagh Road, Shankill",,Dublin,"�324,984.33",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1234319,53.2362287,,Shanganagh Road,,Dublin 18,County Dublin,
2724,17/04/2014,"ROSENEATH, CHURCH RD, MALAHIDE DUBLIN",Dublin 15,Dublin,"�3,400,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.152397499999999,53.44755989999999,,Church Road,Malahide,,County Dublin,
2725,17/04/2014,"ST PHILOMENAS, 16 HOWTH ROAD, SUTTON",Dublin 13,Dublin,"�600,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1078788,53.3899555,16,Howth Road,,Dublin 13,County Dublin,D13 N6C9
2726,18/04/2014,"10 MULGRAVE ST, DUN LAOIRE, DUBLIN",,Dublin,"�405,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1367425,53.29115359999999,10,Mulgrave Street,Dún Laoghaire,,County Dublin,A96 XN28
2727,18/04/2014,"15 HIGHFIELD CRESCENT, SWORDS, CO DUBLIN",,Dublin,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2295975,53.4540146,15,Highfield Crescent,Miltonsfields,,County Dublin,K67 YN57
2728,18/04/2014,"29 RAVENSDALE PARK, KIMMAGE",,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.300342,53.3146338,29,Ravensdale Park,,Dublin 12,County Dublin,D12 Y50F
2729,18/04/2014,"APT 81, HYDE SQ, SOUTH CIRCULAR RD DUBLIN 8",Dublin 8,Dublin,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.303868899999999,53.3390433,,,Saint James' (part of Phoenix Park),,County Dublin,
2730,20/04/2014,"225 TEMPLEOGUE RD, TEMPLEOGUE, DUBLIN 6W",,Dublin,"�650,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.298650400000001,53.3012391,225,Templeogue Road,Templeogue,,County Dublin,D6W WD00
2731,21/04/2014,"23 CRAIGFORD AVE, ARTANE, DUBLIN 5",Dublin 5,Dublin,"�115,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2104769,53.3783462,23,Craigford Avenue,Clontarf West,Dublin 5,County Dublin,D05 H2H2
2732,22/04/2014,"31 DALETREE PARK, BALLYCULLEN VIEW, BALLYCULLEN DUBLIN 24",Dublin 24,Dublin,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.335731099999999,53.27155759999999,31,Daletree Park,Ballycullen,Dublin 24,County Dublin,D24 P9X7
2733,22/04/2014,"APT 130, NORTH TUMBERLAND, MOUNT STREET",,Dublin,"�207,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
2734,22/04/2014,"APT 41, KILVERE PARK, CYPRESS GROVE NORTH",,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3139919,53.2989062,41,Kilvere Park,Templeogue,,County Dublin,
2735,23/04/2014,"1 LOWER BALLYMOUNT, WALKINSTOWN, DUBLIN 12",,Dublin,"�91,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3337105,53.3171082,1,Ballymount Road Lower,,,County Dublin,
2736,23/04/2014,"106 BROADFORD HILL, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,"�490,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2586031,53.2797875,106,Broadford Hill,Ballinteer,Dublin 16,County Dublin,D16 XV63
2737,23/04/2014,"108 WAXWORKS, THE VILLAGE COURT, ASHTOWN",Dublin 15,Dublin,"�191,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.332588599999999,53.3764326,,,,,County Dublin,
2738,23/04/2014,"114 CARLTON COURT, SWORDS, DUBLIN",,Dublin,"�230,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2216147,53.4516211,114,Carlton Court,Miltonsfields,,County Dublin,K67 FD26
2739,23/04/2014,"121 THE ELMS, MOUNT MERRION AVE, BLACKROCK",,Dublin,"�525,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1948972,53.2983102,,Mount Merrion Avenue,Merrion,,County Dublin,
2740,23/04/2014,"122 Adamstown Avenue, Adamstown Square, Adamstown",,Dublin,"�176,211.45",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4645122,53.3373865,122,Adamstown Avenue,Finnstown,,County Dublin,K78 CK65
2741,23/04/2014,"131 WINDMILL PARK, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3145316,53.320975,131,Windmill Park,,Dublin 12,County Dublin,D12 X6X2
2742,23/04/2014,"14 BROOKDALE WAY, SWORDS, DUBLIN",,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.247385599999999,53.4539005,14,Brookdale Way,Hilltown,,County Dublin,K67 N1W8
2743,23/04/2014,"15 Priory Street, Clongriffin, Dublin 13",Dublin 13,Dublin,"�239,555.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1988181,53.2937113,15,Priory Drive,Stillorgan,,County Dublin,A94 T046
2744,23/04/2014,"15 WINDMILL COURT, CLONSILLA, DUBLIN 15",,Dublin,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.398616899999999,53.3800057,,,Coolmine,Dublin 15,County Dublin,
2745,23/04/2014,"16 CONQUER HILL AVENUE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.190975099999999,53.35942240000001,16,Conquer Hill Avenue,Clontarf,Dublin 3,County Dublin,D03 X326
2746,23/04/2014,"17 HOGAN VIEW, RICHMOND RD, DUBLIN 3",Dublin 3,Dublin,"�90,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2456143,53.36537939999999,,Richmond Road,Fairview,Dublin 3,County Dublin,
2747,23/04/2014,"172 LOWER RATHMINES RD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2648885,53.3247351,172,Rathmines Road Lower,Rathmines,Dublin 6,County Dublin,D06 F290
2748,23/04/2014,"17C CHERRYWOOD, LOUGHLINSTOWN, CO DUBLIN",,Dublin,"�232,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1338202,53.249235,17C,Cherrywood,,,County Dublin,A96 T2Y4
2749,23/04/2014,"1A LOWER BALLYMOUNT, WALKINSTOWN, DUBLIN 12",,Dublin,"�91,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3390311,53.31609,12,Ballymount Road Lower,Wilkinstown,,County Dublin,
2750,23/04/2014,"1A THE CRESCENT, MELROSE PARK, KINSEALY",,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2033548,53.444247,1A,The Crescent,,,County Dublin,K67 YE86
2751,23/04/2014,"2 LOWER BALLYMOUNT, WALKINSTOWN, DUBLIN 12",,Dublin,"�91,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3351351,53.3168359,2,Ballymount Road Lower,Wilkinstown,Dublin 12,County Dublin,D12 R883
