,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
6600,12/06/2015,"1 FIELD AVE, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,"�267,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.326010399999999,53.3225,1,Field Avenue,Walkinstown,,County Dublin,D12 N5Y8
6601,12/06/2015,"1 PEMBROKE PARK, DONNYBROOK, DUBLIN 4",,Dublin,"�6,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2415356,53.3275537,1,Pembroke Park,Ballsbridge,Dublin 4,County Dublin,D04 HD74
6602,12/06/2015,"1 The Square, Aubrey Manor, Rathcoole",,Dublin,"�535,772.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4701141,53.2821341,,,Rathcoole,,County Dublin,
6603,12/06/2015,"10 CHARLESTOWN PARK, ST MARGARETS RD, DUBLIN 11",Dublin 11,Dublin,"�221,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3011218,53.4038328,10,Charlestown Park,Meakstown,Dublin 11,County Dublin,D11 KX71
6604,12/06/2015,"10 FERN COURT PARK, OLD COURT, DUBLIN 24",Dublin 24,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3434743,53.27186640000001,10,Ferncourt Park,,Dublin 24,County Dublin,D24 R8H3
6605,12/06/2015,"10 OATFIELD AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�141,353.00",No,No,Second-Hand Dwelling house /Apartment,,-6.393731499999999,53.34410829999999,10,Oatfield Avenue,Rowlagh,Dublin 22,County Dublin,D22 X3H5
6606,12/06/2015,"10 TEMPLEVIEW WAY, CLARE HALL MALAHIDE RD, DUBLIN 17",Dublin 13,Dublin,"�255,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.179874799999999,53.40112550000001,13,Malahide Road,,Dublin 17,County Dublin,D17 N971
6607,12/06/2015,"10 VINTAGE COURT, CORK ST, DUBLIN 8",Dublin 8,Dublin,"�141,353.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2886954,53.3358192,,Cork Street,Saint Catherine's,Dublin 8,County Dublin,
6608,12/06/2015,"103 ALLEN PARK RD, STILLORGAN, DUBLIN",,Dublin,"�353,383.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2000112,53.2849614,103,Allen Park Road,Stillorgan,,County Dublin,A94 Y284
6609,12/06/2015,"104 FOSTERBROOK, STILLORGAN RD, BLACKROCK",,Dublin,"�608,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.205106,53.3078847,104,Fosterbrook,Booterstown,,County Dublin,A94 D934
6610,12/06/2015,"11 BANTRY RD, DUBLIN 9, DUBLIN",Dublin 9,Dublin,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2599949,53.3758286,11,Bantry Road,Drumcondra,Dublin 9,County Dublin,D09 AK25
6611,12/06/2015,"11 MALAHIDE RD, REAR, SWORDS",Dublin 15,Dublin,"�314,118.00",No,No,Second-Hand Dwelling house /Apartment,,-6.219352799999999,53.4558913,11,Malahide Road,Swords Demesne,,County Dublin,K67 E289
6612,12/06/2015,"11 NORTH CIRCULAR RD, DUBLIN 7, DUBLIN CITY",Dublin 7,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2973383,53.35284919999999,11,North Circular Road,Cabra East,Dublin 7,County Dublin,D07 V223
6613,12/06/2015,"11 THE SCHOONER, ALVERNO, CASTLE AVE",Dublin 3,Dublin,"�297,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2102223,53.3607357,,Clontarf Road,Clontarf,Dublin 3,County Dublin,
6614,12/06/2015,"113 CHERRY AVE, RIVERVALLEY, SWORDS",,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2366475,53.4492303,113,Cherry Avenue,Forestfields,,County Dublin,K67 AR24
6615,12/06/2015,"113 CHERRYWOOD DR, CLONDALKIN, DUBLIN CITY",Dublin 22,Dublin,"�145,280.00",No,No,Second-Hand Dwelling house /Apartment,,-6.410201,53.318961,113,Cherrywood Drive,Fairview,Dublin 22,County Dublin,D22 N1Y6
6616,12/06/2015,"114 ISLAND QUAY, EAST RD, EAST WALL DUBLIN 3",Dublin 3,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2295836,53.35489690000001,3,East Road,North Dock,,County Dublin,
6617,12/06/2015,"12 HYACINTH ST, NORTH STRAND, DUBLIN 3",Dublin 3,Dublin,"�106,015.00",No,No,Second-Hand Dwelling house /Apartment,,-6.242216699999999,53.3560169,12,Hyacinth Street,,,County Dublin,D03 K102
6618,12/06/2015,"12 ST PATRICKS TERRACE, INCHICORE, DUBLIN 8",Dublin 8,Dublin,"�250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.326751900000001,53.33963929999999,12,Saint Patrick's Terrace,Inchicore,Dublin 8,County Dublin,D08 DFK1
6619,12/06/2015,"121 SCARRIFF HOUSE, CUSTOM HOUSE SQ, DUBLIN 1",Dublin 1,Dublin,"�170,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2412347,53.34964489999999,,Mayor Street Lower,,Dublin 1,County Dublin,D01 T2P8
6620,12/06/2015,"129 CLONMACNOISE ROAD, DUBLIN 12",Dublin 12,Dublin,"�187,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3011138,53.3217266,129,Clonmacnoise Road,,Dublin 12,County Dublin,D12 T9W4
6621,12/06/2015,"13 LUTTRELLSTOWN HEIGHTS, LUTTRELLSTOWN GLEN, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�376,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3946156,53.3723038,13,Luttrellstown Heights,Diswellstown,,County Dublin,
6622,12/06/2015,"130 LIMEKILN GREEN, WALKINGSTOWN, DUBLIN 12",Dublin 12,Dublin,"�219,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3377148,53.30587629999999,130,Limekiln Green,Walkinstown,,County Dublin,D12 X3H3
6623,12/06/2015,"14 CASTLE COURT, BOOTERSTOWN, BLACKROCK",,Dublin,"�762,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1996398,53.3076577,14,Castle Court,Merrion,,County Dublin,A94 W7Y3
6624,12/06/2015,"152 LOHUNDA DOWNS, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�177,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.404594700000001,53.3884282,152,Lohunda Downs,,,County Dublin,D15 TX2A
6625,12/06/2015,"16 UPPER MOUNT PLEASANT AVE, RANELAGH DUBLIN 6",Dublin 6,Dublin,"�530,075.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2604034,53.3254532,16,Mountpleasant Avenue Upper,Rathmines,Dublin 6,County Dublin,D06 F6W4
6626,12/06/2015,"16 WOODSTOWN HILL, WOODSTOWN VILLAGE, KNOCKLYON DUBLIN 16",Dublin 16,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3289539,53.2756419,16,Woodstown Hill,Ballycullen,Dublin 16,County Dublin,D16 E379
6627,12/06/2015,"16A INGLEWODD RD, HARTSTOWN, DUBLIN 15",Dublin 15,Dublin,"�215,956.00",No,No,Second-Hand Dwelling house /Apartment,,-6.408843699999999,53.3907731,15,Inglewood Road,,Dublin 15,County Dublin,D15 AEC8
6628,12/06/2015,"17 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�338,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3489732,53.37034120000001,,Castleknock Road,Castleknock,Dublin 15,County Dublin,
6629,12/06/2015,"17 Mountjoy Square, Dublin 1",Dublin 1,Dublin,"�452,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2557358,53.35623529999999,17,Mountjoy Square,Mountjoy,Dublin 1,County Dublin,
6630,12/06/2015,"18 HAZEL, WINTER GARDEN APTS, PEARSE ST",Dublin 2,Dublin,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2433992,53.3431908,107,Pearse Street,Dublin Docklands,Dublin 2,County Dublin,
6631,12/06/2015,"19 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3489732,53.37034120000001,,Castleknock Road,Castleknock,Dublin 15,County Dublin,
6632,12/06/2015,"2 HAVEN HOUSE, DUBLIN RD, SKERRIES",,Dublin,"�70,677.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1147098,53.57481079999999,,Dublin Road,Townparks,,County Dublin,
6633,12/06/2015,"200 CLONLIFFE RD, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,"�274,854.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2541816,53.3633848,200,Clonliffe Road,Ballybough,Dublin 3,County Dublin,D03 X283
6634,12/06/2015,"22 BALLYOWEN HALL LUCAN, DUBLIN",,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.423279,53.3486154,,Castle Road,Ballyowen,,County Dublin,
6635,12/06/2015,"22 CASTLEGATE CHASE, ADAMSTOWN, LUCAN",,Dublin,"�188,471.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4579187,53.3383941,22,Castlegate Chase,,,County Dublin,K78 AK53
6636,12/06/2015,"22 GALLERY QUAY, BLOCK 3, GRAND CANAL DOCK",Dublin 15,Dublin,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2390153,53.3429414,,Grand Canal Quay,Dublin Docklands,Dublin 2,County Dublin,
6637,12/06/2015,"22 WHEATFIELD CLOSE, CLONDALKIN, DUBLIN",Dublin 22,Dublin,"�117,794.00",No,No,Second-Hand Dwelling house /Apartment,,-6.393641,53.3437403,22,Wheatfields Close,Rowlagh,Dublin 22,County Dublin,D22 ER81
6638,12/06/2015,"22 WOOD BROOK CT, RIVER WOOD RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�133,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4047535,53.3762249,22,Woodbrook Court,Porterstown,,County Dublin,D15 EP49
6639,12/06/2015,"22A SALLYNOGGIN ROAD, SALLYNOGGIN",,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.140593,53.2777666,22,Sallynoggin Road,Thomastown,,County Dublin,
6640,12/06/2015,"23 ST JOHNS DR, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�129,574.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4074217,53.3139,23,Saint John's Drive,Gibraltar,Dublin 22,County Dublin,D22 AH68
6641,12/06/2015,"24 PARKVIEW, ROBSWALL, MALAHIDE",,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.135232299999999,53.44427570000001,24,Parkview,Robswalls,,County Dublin,K36 WY19
6642,12/06/2015,"24 RICHMOND RD, DUBLIN 3, DUBLIN",Dublin 3,Dublin,"�405,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2540852,53.36849609999999,24,Richmond Road,Ballybough,Dublin 3,County Dublin,D03 PT89
6643,12/06/2015,"24 WHEATFIELD CRESCENT, CLONDALKIN, DUBLIN CITY",Dublin 22,Dublin,"�117,794.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3926589,53.3422715,24,Wheatfields Crescent,Collinstown,Dublin 22,County Dublin,D22 YN22
6644,12/06/2015,"241 LARAGHCON, LUCAN, DUBLIN",,Dublin,"�485,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4468785,53.3642713,241,Laraghcon,Laraghcon,,County Dublin,K78 AN82
6645,12/06/2015,"25 CASTLE PARK, BALROTHERY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"�196,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3449596,53.2898183,25,Castle Park,Tallaght,Dublin 24,County Dublin,D24 PDK6
6646,12/06/2015,"25 HOMELAWN GARDENS, TALLAGHT, DUBLIN",Dublin 24,Dublin,"�205,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.347695,53.2834952,25,Homelawn Gardens,Tymon South,Dublin 24,County Dublin,D24 R85P
6647,12/06/2015,"26 BACHELORS WALK, DUBLIN 1, DUBLIN",Dublin 15,Dublin,"�502,589.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2606465,53.347321,26,Bachelors Walk,North City,Dublin 1,County Dublin,D01 A9P2
6648,12/06/2015,"26 BUCKINGHAM ST, DUBLIN 1",Dublin 1,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250386,53.3548557,26,Buckingham Street Upper,Mountjoy,Dublin 1,County Dublin,D01 K0E2
6649,12/06/2015,"26 SHELERIN RD, CLONSILLA, DUBLIN",Dublin 15,Dublin,"�298,413.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4097313,53.38583819999999,26,Shelerin Road,,,County Dublin,D15 A0H4
6650,12/06/2015,"26 ST MARKS GARDENS, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�121,721.00",No,No,Second-Hand Dwelling house /Apartment,,-6.400920999999999,53.3443749,26,Saint Mark's Gardens,Rowlagh,Dublin 22,County Dublin,D22 A2H9
6651,12/06/2015,"27 PARK ST, INCHICORE, DUBLIN 10",Dublin 10,Dublin,"�187,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3287106,53.3435634,27,Park Street West,Kilmainham,Dublin 10,County Dublin,D10 W258
6652,12/06/2015,"3 DERRYNANE GARDENS, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"�525,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.228590000000001,53.3377432,3,Derrynane Gardens,,Dublin 4,County Dublin,D04 P285
6653,12/06/2015,"3 GARVILLE MEWS, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�485,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.273117999999999,53.315109,3,Rathgar Road,Rathfarnham,Dublin 6,County Dublin,D06 NR20
6654,12/06/2015,"30 THE BRAMBLINGS, KILLESTER, DUBLIN 5",Dublin 5,Dublin,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2075084,53.3738073,30,The Bramblings,Clontarf West,Dublin 5,County Dublin,D05 T9H2
6655,12/06/2015,"31 GLENART AVE, BLACKROCK, DUBLIN",,Dublin,"�2,150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1925159,53.2950093,31,Glenart Avenue,Carrysfort,,County Dublin,A94 K5F9
6656,12/06/2015,"32 SMITHFIELD GATE, SMITHFIELD, DUBLIN 7",,Dublin,"�180,618.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2779406,53.3478721,32,Smithfield,Smithfield,,County Dublin,D07 A034
6657,12/06/2015,"32 WILLOW WOOD PARK, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�215,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.42204,53.3903423,32,Willow Wood Park,Hartstown,,County Dublin,D15 KDK3
6658,12/06/2015,"32A WOODFORD LAWN, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�102,088.00",No,No,Second-Hand Dwelling house /Apartment,,-6.379677,53.3209458,22,Woodford Lawn,Knockmitten,Dublin 22,County Dublin,D22 EE33
6659,12/06/2015,"33 CASTLECOURT, HOWTH RD, CLONTARF DUBLIN 3",Dublin 3,Dublin,"�396,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2162251,53.3684398,33,Castle Court,Clontarf,,County Dublin,
6660,12/06/2015,"331 CASTLEFORBES SQ, CASTLEFORBES RD, DUBLIN 1",Dublin 1,Dublin,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2318942,53.349291,,,Dublin Docklands,Dublin 1,County Dublin,
6661,12/06/2015,"34 SEAPOINT, BALBRIGGAN, CO DUBLIN",,Dublin,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1785954,53.6109057,34,Seapoint Lane,Balbriggan,,County Dublin,K32 CC80
6662,12/06/2015,"35 BLASKET SQ, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin 15,Dublin,"�113,868.00",No,No,Second-Hand Dwelling house /Apartment,,-6.375895799999999,53.3940243,35,Blasket Square,,Dublin 15,County Dublin,D15 ER28
6663,12/06/2015,"35 WHEATFIELD AVE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�117,794.00",No,No,Second-Hand Dwelling house /Apartment,,-6.391285799999999,53.3428682,35,Wheatfields Avenue,Collinstown,Dublin 22,County Dublin,D22 VP73
6664,12/06/2015,"36 WAINSFORT MANOR DR, TERENURE, DUBLIN 6W",,Dublin,"�400,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.311903,53.3069286,36,College Square,,Dublin 6W,County Dublin,D6W V821
6665,12/06/2015,"36 WHEATFIELD CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�117,794.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3931983,53.34231699999999,36,Wheatfields Crescent,Collinstown,Dublin 22,County Dublin,D22 TE28
6666,12/06/2015,"360 TONYLEGEE RD, RAHENY DUBLIN 5, DUBLIN",Dublin 5,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1715925,53.3909555,360,Tonlegee Road,Donaghmede,Dublin 5,County Dublin,D05 PW29
6667,12/06/2015,"36A BINN EADAIR VIEW, SUTTON, DUBLIN",Dublin 13,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1224167,53.3910196,36A,Binn Eadair View,Burrow,Dublin 13,County Dublin,D13 E6P1
6668,12/06/2015,"37 THE KYBE, SKERRIES, DUBLIN",,Dublin,"�208,103.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1059075,53.5754872,37,The Kybe,Townparks,,County Dublin,K34 T925
6669,12/06/2015,"39 CLOONLARA DR, FINGLAS, DUBLIN 11",Dublin 15,Dublin,"�78,530.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2963759,53.3802308,39,Cloonlara Drive,Finglas South,,County Dublin,D11 X2A0
6670,12/06/2015,"39 MARFIELD CLOSE, KILLTOPPER RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"�95,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3694634,53.2702372,39,Marlfield Close,Kiltipper,,County Dublin,
6671,12/06/2015,"4 THE GREEN, WOODBROOK GLEN, BRAY",,Dublin,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1088365,53.2141817,4,The Green,,,County Dublin,A98 K573
6672,12/06/2015,"4 WHEATFIELD CRESCENT, CLONDALKIN, DUBLIN",Dublin 22,Dublin,"�117,794.00",No,No,Second-Hand Dwelling house /Apartment,,-6.392048099999999,53.3425443,4,Wheatfields Crescent,Collinstown,Dublin 22,County Dublin,D22 AE19
6673,12/06/2015,"42 BEECH HILL DRIVE, DONNYBROOK, DUBLIN 4",,Dublin,"�425,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2307075,53.31527089999999,42,Beech Hill Drive,,Dublin 4,County Dublin,D04 K7T8
6674,12/06/2015,"44 FERNS RD, CRUMLIN, DUBLIN CITY",Dublin 12,Dublin,"�172,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.295913499999999,53.3227588,44,Ferns Road,,Dublin 12,County Dublin,D12 R9P4
6675,12/06/2015,"5 GOLDEN RIDGE VIEW, RUSH, DUBLIN",,Dublin,"�165,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.091440299999999,53.52685150000001,5,Golden Ridge View,Rush,,County Dublin,K56 NT73
6676,12/06/2015,"5 LINN BAN, DOCTORS LANE, RUSH",,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1069613,53.5222212,5,Linn Bán,Rush,,County Dublin,K56 R602
6677,12/06/2015,"54 GLENAULIN RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,"�304,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.364883,53.3491947,54,Glenaulin Road,Redcowfarm,Dublin 20,County Dublin,D20 YN50
6678,12/06/2015,"56 THE RECTORY, STEPASIDE, DUBLIN",Dublin 18,Dublin,"�262,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2186744,53.2554616,56,The Rectory,Kilgobbin,,County Dublin,
6679,12/06/2015,"57 THE BELFRY, ENNISKERRY ROAD, STEPASIDE",Dublin 18,Dublin,"�178,500.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.2246101,53.2608182,,Belarmine Avenue,,Dublin 18,County Dublin,
6680,12/06/2015,"6 Weavers Walk, Clonsilla, Dublin 15",Dublin 15,Dublin,"�252,048.45",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.419637199999999,53.3831405,6,Weaver's Walk,Kellystown,Dublin 15,County Dublin,D15 NV26
6681,12/06/2015,"62 THOMAS HAND ST, SKERRIES, DUBLIN",,Dublin,"�172,765.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1108493,53.5787631,62,Thomas Hand Street,Townparks,,County Dublin,K34 X791
6682,12/06/2015,"63 ST JOHNS DRIVE, CLONDALKIN, CO DUBLIN",,Dublin,"�133,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.406051199999999,53.3142758,63,Saint John's Drive,Gibraltar,Dublin 22,County Dublin,D22 W2A0
6683,12/06/2015,"66 CARLINGFORD RD, DRUMCONDRA DUBLIN 9",Dublin 9,Dublin,"�333,751.00",No,No,Second-Hand Dwelling house /Apartment,,-6.260323,53.36705329999999,66,Carlingford Road,Botanic,Dublin 9,County Dublin,D09 R9W6
6684,12/06/2015,"68 LISMORE RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,"�217,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2979376,53.3218706,68,Lismore Road,,Dublin 12,County Dublin,D12 T91H
6685,12/06/2015,"7 HAMILTON ST, CIRCULAR RD SOUTH, DUBLIN 8",Dublin 8,Dublin,"�385,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2830695,53.3350727,7,Hamilton Street,Saint Catherine's,Dublin 8,County Dublin,D08 C42K
6686,12/06/2015,"7 KNOCKNAGOW GREENVILLE RD, BLACKROCK, DUBLIN",,Dublin,"�327,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1646508,53.294323,,Greenville Road,Montpelier,,County Dublin,
6687,12/06/2015,"7 VICTORIA STREET, PORTOBELLO",Dublin 8,Dublin,"�451,545.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2703636,53.3315989,7,Victoria Street,Portobello,Dublin 8,County Dublin,D08 X3A2
6688,12/06/2015,"75 PATRICK ST, DUN LAOGHAIRE, DUBLIN",,Dublin,"�472,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.138014699999999,53.2902328,75,Patrick Street,Dún Laoghaire,,County Dublin,A96 PH55
6689,12/06/2015,"8 COLDWATER LAKES, SAGGART, DUBLIN",Dublin 24,Dublin,"�750,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4383354,53.2804365,8,Coldwater Lakes,Coldwater Commons,,County Dublin,D24 YH36
6690,12/06/2015,"8 FERNLEIGH DALE, CARPENTERSTOWN, DUBLIN 15",,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4032082,53.3741976,8,Fernleigh Dale,Carpenterstown,,County Dublin,D15 F2X6
6691,12/06/2015,"82 Thorn Chase, Rush, County Dublin",,Dublin,"�152,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0950055,53.5328628,82,Palmer Road,Rush Demesne,,County Dublin,K56 X003
6692,12/06/2015,"83 HUBAND RD, BLUEBELL, DUBLIN 12",Dublin 12,Dublin,"�96,291.69",Yes,No,Second-Hand Dwelling house /Apartment,,-6.3311674,53.3322415,83,Huband Road,Inchicore,Dublin 12,County Dublin,D12 ED66
6693,12/06/2015,"9 Albert Court East, Grand Canal Street, Dublin 2",Dublin 2,Dublin,"�850,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.242089699999999,53.3390959,9,Albert Court East,,Dublin 2,County Dublin,D02 Y725
6694,12/06/2015,"9 CASTLEFIELD DRIVE, CASTLEFIELD MANOR, DUBLIN 16",,Dublin,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.326028,53.2795491,9,Castlefield Drive,,Dublin 16,County Dublin,D16 K3C3
6695,12/06/2015,"9 ST CLARE TERRACE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,"�507,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2738463,53.3265007,9,Saint Clare Terrace,Rathmines,,County Dublin,
6696,12/06/2015,"9 Waterside Court, Waterside, Swords Road",,Dublin,"�211,453.74",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1997501,53.4519519,9,Waterside Court,Mountgorry,,County Dublin,
6697,12/06/2015,"Apartment 49, The Moorings, Fitzwilliam Quay",Dublin 15,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.228287799999999,53.3411519,,Fitzwilliam Quay,,,County Dublin,
6698,12/06/2015,"APT 123 HOGAN HOUSE, LORETTO ABBEY, RATHFARNHAM",Dublin 16,Dublin,"�235,589.00",No,No,Second-Hand Dwelling house /Apartment,,-6.277105199999999,53.2924169,,Grange Road,,Dublin 14,County Dublin,
6699,12/06/2015,"APT 1, 14 AMIENS STREET, DUBLIN 1",Dublin 1,Dublin,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 AN81
6700,12/06/2015,"APT 2 MILLRACE CT, PHOENIX PARK RACE COURSE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�200,251.00",No,No,Second-Hand Dwelling house /Apartment,,-6.336961899999999,53.3726618,,Millrace Road,,Dublin 15,County Dublin,
6701,12/06/2015,"APT 2, 14 AMIENS STREET, DUBLIN 1",,Dublin,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 K026
6702,12/06/2015,"APT 39 ORCHARD, OLD LEIXLIP RD, LUCAN",,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.453176,53.3553383,,Leixlip Road,Lucan,,County Dublin,
6703,12/06/2015,"APT 3, 14 AMIENS STREET, DUBLIN 1",Dublin 1,Dublin,"�175,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 DW68
6704,12/06/2015,"APT 4, 14 AMIENS STREET, DUBLIN 1",Dublin 1,Dublin,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 YH61
6705,12/06/2015,"APT 5, 14 AMIENS STREET, DUBLIN 1",Dublin 1,Dublin,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 E635
6706,12/06/2015,"APT 6, 14 AMIENS STREET, DUBLIN 1",Dublin 1,Dublin,"�135,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.250562299999999,53.3509784,14,Amiens Street,Mountjoy,Dublin 1,County Dublin,D01 VE08
