,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
5134,24/05/2016,"17 ASHFORD ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,"�176,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.292824299999999,53.35374840000001,17,Ashford Street,,,County Dublin,D07 V8W8
5135,24/05/2016,"17 MAIN STREET, APPLEWOOD VILLAGE, SWORDS",,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2297721,53.46970570000001,17,Applewood Main Street,,,County Dublin,K67 RH57
5136,24/05/2016,"18 MAIN STREET, RAHENY, DUBLIN 5",,Dublin,"�335,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1758536,53.3792245,18,Main Street,Clontarf East,Dublin 5,County Dublin,D05 VP95
5137,24/05/2016,"18 MIMOSA HALL, THE GALLOPS, DUBLIN 18",Dublin 18,Dublin,"�102,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.1985798,53.2632994,10,Levmoss Avenue,Carmanhall and Leopardstown,,County Dublin,
5138,24/05/2016,"18 WATERFALL ROAD, ST ANNE'S ST, RAHENY",Dublin 5,Dublin,"�380,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1836684,53.3759743,18,Waterfall Road,Clontarf East,Dublin 5,County Dublin,D05 Y193
5139,24/05/2016,"19 VALLEY PARK RD, FINGLAS, DUBLIN 11",Dublin 11,Dublin,"�105,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3191165,53.3809392,19,Valley Park Road,Finglas South,,County Dublin,D11 T2Y3
5140,24/05/2016,"22 RIDGEWOOD PARK, FOREST RD, SWORDS",,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.245864699999999,53.4474391,22,Ridgewood Park,,,County Dublin,K67 FX04
5141,24/05/2016,"23 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�237,885.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2976332,53.2841342,23,Owendoher Lodge,Ballyboden,,County Dublin,
5142,24/05/2016,"28 DONORE RD, SOUTH CIRCULAR RD, DUBLIN 8",Dublin 8,Dublin,"�165,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.2854991,53.3366762,28,Donore Avenue,Saint Catherine's,Dublin 8,County Dublin,D08 W7C5
5143,24/05/2016,"3 CLAREMONT GROVE, KILLINEY, DUBLIN",,Dublin,"�625,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.116375,53.2650253,3,Claremont Grove,Scalpwilliam,,County Dublin,A96 R6A2
5144,24/05/2016,"3 FLORAVILLE, SARSFIELD RD, INCHICORE DUBLIN 8",Dublin 10,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3260803,53.3418515,,Sarsfield Road,Inchicore,Dublin 8,County Dublin,
5145,24/05/2016,"3 SYCAMORE CLOSE, KINGSWOOD, DUBLIN 24",Dublin 24,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3659021,53.3059763,3,Sycamore Close,Kingswood,,County Dublin,D24 TP2K
5146,24/05/2016,"30 PARK COURT, DUBLIN 4",Dublin 4,Dublin,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2171547,53.3270434,30,Park Court,,Dublin 4,County Dublin,D04 XK76
5147,24/05/2016,"30 RATHMICHAEL PARK, SHANKILL, BRAY",Dublin 18,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1246011,53.2361188,30,Rathmichael Park,,,County Dublin,D18 P796
5148,24/05/2016,"31 GRANVILLE PARK, NEWTOWNPARK AVE, BLACKROCK",,Dublin,"�1,189,427.31",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1787912,53.2797224,31,Granville Park,Newpark,,County Dublin,A94 N296
5149,24/05/2016,"370 MARINA VILLAGE, MALAHIDE, DUBLIN",,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.154807799999999,53.4541136,370,Marina Village,Malahide,,County Dublin,
5150,24/05/2016,"395 MALAHIDE MARINA, MALAHIDE, DUBLIN",,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.154167,53.4558792,,,Malahide,,County Dublin,
5151,24/05/2016,"4 CLOISTER GREEN, CARYSFORT AVE, BLACKROCK",,Dublin,"�655,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1816572,53.2915041,4,Cloister Avenue,Stillorgan Park,,County Dublin,A94 T2T0
5152,24/05/2016,"40 FOSTER TERRACE, BALLYBOUGH, DUBLIN 3",Dublin 3,Dublin,"�337,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2475748,53.3598592,40,Foster Terrace,Ballybough,Dublin 3,County Dublin,D03 PK64
5153,24/05/2016,"43 BELTON PARK AVE, DONNYCARNEY, DUBLIN 9",Dublin 9,Dublin,"�358,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2237487,53.3762257,43,Belton Park Avenue,Grace Park,Dublin 9,County Dublin,D09 H5K2
5154,24/05/2016,"49 GLEANN RIBH, LUSK, DUBLIN",,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1669711,53.52245019999999,49,Gleann Ribh,Racecourse Common,,County Dublin,K45 XC58
5155,24/05/2016,"5 IVELEARY RD, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2474732,53.3818141,5,Iveleary Road,Whitehall,Dublin 9,County Dublin,D09 P9P3
5156,24/05/2016,"55 GLENN RIBH, LUSK, CO DUBLIN",,Dublin,"�178,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.166313499999999,53.5233201,,Gleann Ribh,,,County Dublin,
5157,24/05/2016,"6 CLANHUGH ROAD, DONNYCARNEY, DUBLIN 5",Dublin 5,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.211094699999999,53.3740505,6,Clanhugh Road,Clontarf West,Dublin 5,County Dublin,D05 PN83
5158,24/05/2016,"6 LATCHFORD SQ, HANSFIELD RD ESTATE, CASTAHEANY DUBLIN 15",Dublin 15,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.430040099999999,53.3969007,6,Latchford Square,Castaheany,,County Dublin,D15 X3F6
5159,24/05/2016,"6 SANDYFORD HALL WALK, SANDYFORD, DUBLIN 13",Dublin 18,Dublin,"�445,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.213179299999999,53.2623601,6,Sandyford Hall Walk,Murphystown,Dublin 18,County Dublin,D18 X5N4
5160,24/05/2016,"6 ST BRIGIDS PARK, FOXROCK, DUBLIN 18",Dublin 18,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1687771,53.2679361,6,Saint Brigid's Park,Cornelscourt,Dublin 18,County Dublin,D18 C8H0
5161,24/05/2016,"6 WOODFORD MEADOWS, CLONDALKIN DUBLIN 22, DUBLIN",Dublin 22,Dublin,"�76,652.71",No,No,Second-Hand Dwelling house /Apartment,,-6.3797577,53.3252766,6,Woodford Meadows,Knockmitten,Dublin 22,County Dublin,D22 YN60
5162,24/05/2016,"69 PARK LAWN, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�575,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.181339100000001,53.3682635,69,Park Lawn,Clontarf,Dublin 3,County Dublin,D03 X978
5163,24/05/2016,"8 GRANGE VIEW WALK, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�185,000.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.4288114,53.3251673,8,Grange View Walk,Kilmahuddrick,Dublin 22,County Dublin,D22 KC61
5164,24/05/2016,"8 Parkside Drive, Parkside, Malahide Road",,Dublin,"�281,938.33",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.166570900000001,53.4046281,13,Malahide Road,Balgriffin,,County Dublin,
5165,24/05/2016,"80 ALDERPARK COURT, SPRINGFIELD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3771964,53.2850073,80,Alderpark Court,,Dublin 24,County Dublin,D24 RPR6
5166,24/05/2016,"80 DALCASSIAN DOWNS, GLASNEVIN, DUBLIN",Dublin 11,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2729181,53.3660152,80,Dalcassian Downs,Glasnevin,Dublin 11,County Dublin,D11 T634
5167,24/05/2016,"85 VILLA PARK GARDENS, NAVAN ROAD, DUBLIN 7",,Dublin,"�430,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.313309900000001,53.365973,85,Villa Park Gardens,,Dublin 7,County Dublin,D07 A6R6
5168,24/05/2016,"8A SPIREVIEW LANE, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"�410,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.270566,53.3187998,6,Spire View Lane,Rathmines,Dublin 6,County Dublin,D06 C521
5169,24/05/2016,"9 AVONDALE MEWS, PARK AVE, SANDYMOUNT",Dublin 4,Dublin,"�271,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2150648,53.3271556,,Park Avenue,,Dublin 4,County Dublin,
5170,24/05/2016,"KIRKFIELD, COOLMINE, CLONSILLA DUBLIN 15",Dublin 15,Dublin,"�72,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3940356,53.3911303,,Grove Road,,Dublin 15,County Dublin,D15 HNT2
5171,25/05/2016,"1 DOOROGE WOODS, BALLYBOGHAL, CO. DUBLIN",,Dublin,"�264,316.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2651832,53.5159502,1,Dooroge Woods,Dooroge,,County Dublin,A41 Y566
5172,25/05/2016,"1 THE CRESCENT, CARRICKMINES GREEN, GLENAMUCK RD",Dublin 18,Dublin,"�370,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1776163,53.2481911,,Carrickmines Green,,,County Dublin,D18 YF82
5173,25/05/2016,"10 INGLEWOOD CRESCENT, HARTSTOWN, DUBLIN 15",Dublin 15,Dublin,"�210,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.412713,53.3903601,10,Inglewood Crescent,Clonsilla,,County Dublin,D15 HK2E
5174,25/05/2016,"102 Grianan Fidh, Sandyford Meadows, Woodside",,Dublin,"�240,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2175867,53.26179279999999,102A,Grianan Fidh,Kilgobbin,Dublin 18,County Dublin,
5175,25/05/2016,"102A Grianan Fidh, Sandyford Meadows, Woodside",,Dublin,"�320,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2175867,53.26179279999999,102A,Grianan Fidh,Kilgobbin,Dublin 18,County Dublin,
5176,25/05/2016,"103 Grianan Fidh, Sandyford Meadows, Woodside",,Dublin,"�245,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2175867,53.26179279999999,103,Grianan Fidh,Kilgobbin,Dublin 18,County Dublin,D18 H527
5177,25/05/2016,"103A Grianan Fidh, Sandyford Meadows, Woodside",,Dublin,"�325,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2175867,53.26179279999999,103,Grianan Fidh,Kilgobbin,Dublin 18,County Dublin,D18 H527
5178,25/05/2016,"106 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�317,180.62",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2220982,53.2632712,106,Cluain Shee,Woodside,,County Dublin,
5179,25/05/2016,"107 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�283,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2219224,53.2631503,107,Cluain Shee,Woodside,,County Dublin,
5180,25/05/2016,"110 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�290,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2220871,53.2632328,110,Cluain Shee,Woodside,,County Dublin,
5181,25/05/2016,"111 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�275,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,111,Cluain Shee,Woodside,,County Dublin,
5182,25/05/2016,"112 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�278,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,112,Cluain Shee,Woodside,,County Dublin,
5183,25/05/2016,"113 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�278,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,113,Cluain Shee,Woodside,,County Dublin,
5184,25/05/2016,"114 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�288,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,114,Cluain Shee,Woodside,,County Dublin,
5185,25/05/2016,"115 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�290,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,115,Cluain Shee,Woodside,,County Dublin,
5186,25/05/2016,"115 MEADOW VALE, BLACKROCK, DUBLIN",,Dublin,"�490,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1543611,53.2691814,115,Meadow Vale,Johnstown,,County Dublin,A94 X4A8
5187,25/05/2016,"116 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�280,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,116,Cluain Shee,Woodside,,County Dublin,
5188,25/05/2016,"117 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�480,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,117,Cluain Shee,Woodside,,County Dublin,
5189,25/05/2016,"118 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�242,290.75",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.222257099999999,53.2633221,118,Cluain Shee,Woodside,,County Dublin,
5190,25/05/2016,"123 ORWELL PARK VIEW, TEMPLOGUE, PARK VIEW DUBLIN 6W",,Dublin,"�427,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3247297,53.2980247,123,Orwell Park View,Templeogue,Dublin 6W,County Dublin,D6W VT87
5191,25/05/2016,"124 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�275,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2213805,53.2633668,124,Cluain Shee,Woodside,,County Dublin,
5192,25/05/2016,"125 Cluain Shee, Sandyford Meadows, Woodside",,Dublin,"�355,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2211439,53.2633557,125,Cluain Shee,,Baile Átha Cliath 18,County Dublin,D18 N602
5193,25/05/2016,"128 THE COPPICE, WOODFARM ACRES, PALMERSTOWN DUBLIN 20",Dublin 20,Dublin,"�302,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3780654,53.3560402,128,The Coppice,,Dublin 20,County Dublin,D20 VY39
5194,25/05/2016,"13, Sleepy Hollow, Kinsealy Lane",,Dublin,"�559,832.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1699258,53.4348645,13,Sleepy Hollow,,,County Dublin,
5195,25/05/2016,"14 BROADFIELD COURT, BROADFIELD MANOR, RATHCOOLE",Dublin 24,Dublin,"�286,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4806311,53.2798479,14,Broadfield Court,Tootenhill,,County Dublin,D24 HR02
5196,25/05/2016,"153 THE SWEEPSTAKES, BALLSBRIDGE PARK, BALLSBRIDGE DUBLIN 4",Dublin 4,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.228286600000001,53.33151909999999,,Merrion Road,,Dublin 4,County Dublin,
5197,25/05/2016,"16A LIFFEY CRESCENT, LUCAN, DUBLIN",,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4184459,53.34937859999999,16A,Liffey Crescent,,,County Dublin,K78 R254
5198,25/05/2016,"177 MALAHIDE RD, DUBLIN 5, DUBLIN",Dublin 5,Dublin,"�214,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.218749600000001,53.375783,177,Malahide Road,,Dublin 5,County Dublin,D05 TH63
5199,25/05/2016,"18 BROADFORD DR, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,"�399,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2600416,53.27948629999999,18,Broadford Drive,Ballinteer,Dublin 16,County Dublin,D16 HP97
5200,25/05/2016,"18 GROVE PARK AVE, FINGLAS EAST, DUBLIN 11",Dublin 11,Dublin,"�330,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2847338,53.3912047,18,Grove Park Avenue,,,County Dublin,D11 E394
5201,25/05/2016,"2 HOLLYSTOWN, DEMESNE DUBLIN 15, DUBLIN",Dublin 15,Dublin,"�395,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.379145599999999,53.4337648,15,Hollystown Demesne,Hollystown,,County Dublin,D15 W1C8
5202,25/05/2016,"2 ST JARLATH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"�237,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.27248,53.3618416,148,Phibsborough Road,,Dublin 7,County Dublin,D07 CX7P
5203,25/05/2016,"20 BELLEVUE, ISLANDBRIDGE, DUBLIN 8",Dublin 8,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.310264999999999,53.3470874,,Island Bridge,Kilmainham,Dublin 8,County Dublin,
5204,25/05/2016,"20 KNOCKMORE DR, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.389217599999999,53.2774258,20,Knockmore Drive,Killinardan,Dublin 24,County Dublin,D24 Y9T2
5205,25/05/2016,"215 WOODFIELD, RATHFARNHAM, DUBLIN 16",Dublin 16,Dublin,"�435,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3080905,53.2765432,215,Scholarstown Road,Edmondstown,Dublin 16,County Dublin,D16 Y2H9
5206,25/05/2016,"24 MEADOWBROOK AVE, BALDOYLE, DUBLIN 13",Dublin 13,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1322674,53.394028,24,Meadowbrook Avenue,Baldoyle,Dublin 13,County Dublin,D13 E3V5
5207,25/05/2016,"24 OWENDOHER LODGE, BALLYBODEN RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�345,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2967416,53.2842867,24,Owendoher Lodge,Ballyboden,,County Dublin,
5208,25/05/2016,"3  Glebe Hill, Brackenstown Road, Swords",,Dublin,"�317,181.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2280676,53.4574619,3,Glebe Hill,Swords Glebe,,County Dublin,K67 VH00
5209,25/05/2016,"3 FERNLEIGH LAWN, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�345,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4030045,53.3726345,3,Fernleigh Lawn,Carpenterstown,,County Dublin,D15 X2R2
5210,25/05/2016,"3 Park Terrace North, Belltree, Clongriffin",Dublin 13,Dublin,"�229,075.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1574826,53.4060785,3,Park Terrace North,Donaghmede,Dublin 13,County Dublin,D13 N2R4
5211,25/05/2016,"3 THE LINKS, ELM PARK, MERRION RD DUBLIN 4",Dublin 4,Dublin,"�49,315,625.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2074079,53.3138802,,Merrion Road,,Dublin 4,County Dublin,
5212,25/05/2016,"30 Dooroge Woods, Ballyboghill, Swords",,Dublin,"�396,475.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.265432,53.516806,,,,Ballyboughal,County Dublin,A41 KR66
5213,25/05/2016,"3A THE PARK, MILITARY RD, RATHMINES DUBLIN 6",Dublin 6,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2659831,53.3267421,,Military Road,Rathmines,Dublin 6,County Dublin,
5214,25/05/2016,"4 Struan Glen, Enniskerry Road, Kilternan",,Dublin,"�625,551.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1902135,53.2340623,,Enniskerry Road,Kingston,,County Dublin,
5215,25/05/2016,"4 THE MOORINGS, PORTOBELLO HARBOUR, DUBLIN 8",Dublin 8,Dublin,"�363,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2666846,53.33048429999999,,Portobello Harbour,Saint Kevin's,Dublin 8,County Dublin,D08 R2N2
5216,25/05/2016,"45 LES BUISSONETS, BLACKROCK, DUBLIN 4",,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1777296,53.2992165,,Sweetman's Avenue,Blackrock,,County Dublin,
5217,25/05/2016,"46 BRIDES GLEN PARK, SWORDS, DUBLIN",,Dublin,"�247,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2363046,53.4687394,46,Brides Glen Park,,,County Dublin,K67 V602
5218,25/05/2016,"5 BALLINTYRE MEADOWS, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,"�75,250.00",Yes,No,Second-Hand Dwelling house /Apartment,,-6.2539114,53.2726552,5,Ballintyre Meadows,Ballinteer,,County Dublin,
5219,25/05/2016,"5 LESLIES BUILDINGS, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,"�295,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.275386399999999,53.3595221,5,Leslie's Buildings,,,County Dublin,D07 WY22
5220,25/05/2016,"501 COLLINS AVE, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"�345,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2444432,53.3824504,501,Collins Avenue,,,County Dublin,
5221,25/05/2016,"51 ORPHEN GREEN, STILLORGAN GROVE, BLACKROCK",,Dublin,"�535,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.187313899999999,53.2876062,51,Orpen Green,Stillorgan Park,,County Dublin,
5222,25/05/2016,"56 ARD NA MARA, MALAHIDE, DUBLIN",,Dublin,"�865,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1738576,53.4482462,56,Árd Na Mara,Malahide Demesne,,County Dublin,K36 K500
5223,25/05/2016,"58 WYCKHAM POINT, WYCKHAM WAY, DUNDRUM",Dublin 16,Dublin,"�357,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2432234,53.28117839999999,,Wyckham Way,,Dublin 16,County Dublin,D16 P640
5224,25/05/2016,"59 MAIN STREET, APPLEWOOD, SWORDS",,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2313342,53.4706278,59,Applewood Main Street,,,County Dublin,K67 FD76
5225,25/05/2016,"61 ST PETERS SQUARE, PHIBSBOROUGH ROAD, PHIBSBOROUGH",Dublin 7,Dublin,"�182,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2719542,53.36144090000001,,Phibsborough Road,,Dublin 7,County Dublin,D07 KW44
5226,25/05/2016,"7 DARGANS WAY, RAILWAY AVENUE, SUTTON",Dublin 13,Dublin,"�430,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.121859,53.3915933,,Railway Avenue,Burrow,,County Dublin,
5227,25/05/2016,"7 Silken Park Avenue, Kingswood, Old Naas Road",,Dublin,"�235,000.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.418608499999999,53.2972002,7,Silken Park Avenue,,,County Dublin,D22 W6H0
5228,25/05/2016,"74 DOCK MILL, BARROW ST, DUBLIN 4",Dublin 4,Dublin,"�465,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2528635,53.35088709999999,74,Talbot Street,Mountjoy,Dublin 1,County Dublin,D01 E4H9
5229,25/05/2016,"8 MILL COURT WAY, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�159,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.421024999999999,53.3191871,8,Mill Court Way,Deansrath,Dublin 22,County Dublin,D22 PH90
5230,25/05/2016,"8 OLD ESTUARY MILL, ESTUARY RD, MALAHIDE",,Dublin,"�820,000.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1850286,53.450437,8,Old Estuary Mill,Yellow Walls,,County Dublin,
5231,25/05/2016,"97 RATHGEAL CLONDALKIN, CLONDALKIN DUBLIN 22, DUBLIN",Dublin 22,Dublin,"�143,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.424026,53.324034,,Westbourne Drive,Deansrath,,County Dublin,
5232,25/05/2016,"APT 11 BLOCK 1 THE LINKS, ELM PARK, MERRION ROAD",Dublin 4,Dublin,"�9,684,375.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2074079,53.3138802,,Merrion Road,,Dublin 4,County Dublin,
5233,25/05/2016,"APT 55, TEMPLE COURT, DOMINICK STREET",,Dublin,"�87,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.271225599999999,53.3539939,,Dominick Street Upper,,Dublin 7,County Dublin,
5234,25/05/2016,"BLOCK B, 22 ADELAIDE SQ, WHITEFRIAR ST",Dublin 8,Dublin,"�266,960.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.267782599999999,53.3399246,,,,Dublin 8,County Dublin,
5235,25/05/2016,"BREMAC, ST GEORGES AVE, KILLINEY",,Dublin,"�2,200,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1180406,53.2621832,,Saint George's Avenue,Rocheshill,,County Dublin,
5236,25/05/2016,"THE COTTAGE, ST ANNES, GLENASMOLE DUBLIN 24",Dublin 24,Dublin,"�377,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3039703,53.3112163,,Saint Anne's,,,County Dublin,
5237,25/05/2016,"Various Properties at Cluain Shee, Aiken's Village, Woodside",,Dublin,"�5,594,511.01",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.226604699999999,53.2636244,,,,,County Dublin,18
5238,26/05/2016,"1 Cooperswood, Kinsealy, County Dublin",,Dublin,"�561,674.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1695365,53.4249306,1,Chapel Road,Kinsealy,,County Dublin,K36 E822
5239,26/05/2016,"12 ST ANNES RD, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,"�410,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.259519999999999,53.3629463,12,Saint Anne's Road,Botanic,Dublin 9,County Dublin,D09 F2C7
5240,26/05/2016,"13 CASTLEVIEW, SWORDS, DUBLIN",Dublin 5,Dublin,"�248,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2363079,53.4717555,13,Castleview Drive,Broadmeadow,,County Dublin,K67 WR26
