,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
2687,2018-03-08,"89 KILLINARDEN HEIGHTS, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,220000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.385339999999999,53.2732978,89,Killinarden Heights,Killinardan,Dublin 24,County Dublin,D24 A3K6
2688,2018-03-08,"9 LARKFIELD PLACE, CLAY FARM, LEOPARDSTOWN",,Dublin,422907.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.198998599999999,53.25739420000001,9,Larkfield Place,Ballyogan,Dublin 18,County Dublin,D18 V967
2689,2018-03-08,"9 ST CANICES COURT, CAPPAGH GREEN, FINGLAS DUBLIN 11",Dublin 11,Dublin,114227.22,No,No,Second-Hand Dwelling house /Apartment,,-6.3167921,53.39511659999999,9,Saint Canice's Court,Finglas North,,County Dublin,
2690,2018-03-08,"95 AVONDALE PK, DUBLIN 5, DUBLIN",Dublin 5,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.170486599999999,53.3784929,95,Avondale Park,Donaghmede,Dublin 5,County Dublin,D05 HD42
2691,2018-03-08,"95 HAMPTON COURT, CLONTARF, DUBLIN 3",Dublin 3,Dublin,808000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1973048,53.369222,95,Hampton Court,Clontarf,Dublin 3,County Dublin,D03 V567
2692,2018-03-08,"96 MOYLARAGH CRESCENT, BALBRIGGAN, DUBLIN",,Dublin,175226.35,Yes,No,Second-Hand Dwelling house /Apartment,,-6.200554599999999,53.6097062,96,Moylaragh Crescent,Tankardstown,,County Dublin,K32 EW44
2693,2018-03-09,"1 Diswellstown Grove, Castleknock",,Dublin,466960.35,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.384035099999999,53.3688948,1,Diswellstown Grove,Diswellstown,,County Dublin,
2694,2018-03-09,"1 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,200166.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3423214,53.2689037,1,Dodderbrook Terrace,Oldcourt,,County Dublin,
2695,2018-03-09,"1 HAYDENS PARK WAY, LUCAN, DUBLIN",,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4422574,53.33757989999999,1,Haydens Park Way,Esker South,,County Dublin,K78 R883
2696,2018-03-09,"1 SEAVIEW GATE, SEAVIEW PARK, SHANKILL",,Dublin,615000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1280529,53.2393442,1,Seaview Gate,,,County Dublin,D18 RF08
2697,2018-03-09,"1 THE ELMS, CHURCH ST, FINGLAS DUBLIN 11",Dublin 11,Dublin,600000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3009974,53.387677,,Church Street,Finglas,Dublin 11,County Dublin,D11 E129
2698,2018-03-09,"10 CASTLE VERNON AVENUE, DOLLYMOUNT",Dublin 3,Dublin,806167.39,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.1775323,53.3658191,10,Castle Vernon,Clontarf,,County Dublin,D03 NH26
2699,2018-03-09,"10 GLENLYON CRESCENT, KNOCKLYOH, DUBLIN 16",Dublin 16,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.329144899999999,53.2774661,10,Glenlyon Crescent,Ballycullen,Dublin 16,County Dublin,D16 A3C3
2700,2018-03-09,"10 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2701,2018-03-09,"10 ST KEVINS PARADE, SOURTH CIRCULAR ROAD, DUBLIN",Dublin 8,Dublin,349559.64,No,No,Second-Hand Dwelling house /Apartment,,-6.274217,53.3342311,10,Saint Kevin's Parade,Portobello,Dublin 8,County Dublin,D08 P7E5
2702,2018-03-09,"10 WILLOW PARK GROVE, BALLYMUN, DUBLIN 11",Dublin 11,Dublin,475000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.268668,53.39114499999999,10,Willow Park Grove,Ballymun,Dublin 11,County Dublin,D11 HF82
2703,2018-03-09,"106 Ash House, Silverbanks, The Coast",Dublin 13,Dublin,158590.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,,,,,,,,
2704,2018-03-09,"107 ST DECLANS RD, MARINO, DUBLIN 3",Dublin 3,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.234147399999999,53.3702908,107,Saint Declan's Road,Ballybough,Dublin 3,County Dublin,D03 T9K3
2705,2018-03-09,"11 CANON HALL, CHURCH STREET EAST, DUBLIN 3",,Dublin,295155.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.235523199999999,53.3506128,,Church Street East,,Dublin 3,County Dublin,
2706,2018-03-09,"11 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,207962.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3421474,53.2686903,11,Dodderbrook Terrace,Oldcourt,,County Dublin,
2707,2018-03-09,"11 LAURENCE COURT, HAROLDS CROSS, DUBLIN 6W",,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2811336,53.3234585,,Mount Argus Road,,Dublin 6W,County Dublin,
2708,2018-03-09,"11 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,510000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2259831,53.3021233,11,Roebuck Castle,Roebuck,Dublin 14,County Dublin,D14 F825
2709,2018-03-09,"112 LISMORE RD, KIMMAGE, DUBLIN 12",Dublin 12,Dublin,328000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3000377,53.32110230000001,112,Lismore Road,,Dublin 12,County Dublin,D12 C2F4
2710,2018-03-09,"12 Croftwell, School Road, Rathcoole",,Dublin,396475.77,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.478616199999999,53.2791029,12,Croftwell Square,Tootenhill,,County Dublin,D24 P3VH
2711,2018-03-09,"12 Knocksinna Wood, Blackrock",,Dublin,832599.11,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.179773099999999,53.2789334,,,Newpark,,County Dublin,
2712,2018-03-09,"12 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2713,2018-03-09,"12 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.227576699999999,53.2677876,12,Sandyford Downs,,Dublin 18,County Dublin,D18 A2F6
2714,2018-03-09,"12 WOODBROOK HALL, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.401127,53.3771092,12,Woodbrook Hall,Porterstown,,County Dublin,
2715,2018-03-09,"13 CASTLEGATE SQ, ADAMSTOWN, LUCAN",,Dublin,282250.55,No,No,Second-Hand Dwelling house /Apartment,,-6.4546889,53.3377981,13,Castlegate Square,,,County Dublin,K78 KC86
2716,2018-03-09,"13 CHAPEL FARM GROVE, LUSK, DUBLIN",,Dublin,272000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1699825,53.5226401,13,Chapel Farm Grove,Racecourse Common,,County Dublin,K45 E095
2717,2018-03-09,"13 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,207962.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.342052,53.2686895,13,Dodderbrook Terrace,Oldcourt,,County Dublin,D24 N5CC
2718,2018-03-09,"13 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2719,2018-03-09,"14 Dodderbrook Terrace, Oldcourt Terrace, Ballycullen",Dublin 24,Dublin,207961.86,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3424768,53.2684751,14,Dodderbrook Terrace,Oldcourt,,County Dublin,
2720,2018-03-09,"14 Elder Heath Drive, Kiltipper Road",Dublin 24,Dublin,255507.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3803525,53.272109,14,Elder Heath Drive,Kiltipper,Dublin 24,County Dublin,D24 PDR4
2721,2018-03-09,"14 Elder Heath Green, Elder Heath, Kiltipper Road",,Dublin,264317.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3806283,53.2713174,14,Elder Heath Green,Kiltipper,,County Dublin,D24 NVP1
2722,2018-03-09,"14 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2723,2018-03-09,"15 Dodderbrook Avenue, Old Court Road, Ballycullen",Dublin 24,Dublin,200166.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3422991,53.2689856,15,Dodderbrook Avenue,Oldcourt,,County Dublin,D24 P9HH
2724,2018-03-09,"15 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,200166.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3420153,53.2686337,15,Dodderbrook Terrace,Oldcourt,Dublin 24,County Dublin,D24 YC8K
2725,2018-03-09,"15 Hollywoodrath Road, Hollystown, Dublin 15",Dublin 15,Dublin,365639.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,-6.3754445,53.4247002,15,Hollywoodrath Rise,Hollywoodrath,Dublin 15,County Dublin,D15 V1FD
2726,2018-03-09,"15 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2727,2018-03-09,"16 Dawson Place, Arbour Hill, Dublin 7",,Dublin,462555.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2905427,53.3493559,16,Dawson Place,,Dublin 7,County Dublin,D07 R663
2728,2018-03-09,"16 DRUMMOND PLACE, HAROLDS CROSS, DUBLIN 6",Dublin 6,Dublin,365000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2743603,53.327398,16,Drummond Place,,,County Dublin,D06 AP92
2729,2018-03-09,"16 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2730,2018-03-09,"17 CARNEW ST, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2914997,53.3541701,17,Carnew Street,,,County Dublin,D07 K3C1
2731,2018-03-09,"17 Dodderbrook Avenue, Oldcourt Road, Ballycullen",Dublin 24,Dublin,200166.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3428944,53.2687171,17,Dodderbrook Avenue,Oldcourt,,County Dublin,D24 AEH2
2732,2018-03-09,"18 Brook House, Corrig Avenue, Dun Laoghaire",,Dublin,275330.4,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1331205,53.2905733,,Corrig Avenue,Dún Laoghaire,Dun Laoghaire,County Dublin,
2733,2018-03-09,"187 MELLOWS RD, FINGLAS WEST, DUBLIN 11",Dublin 11,Dublin,210000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.317431500000001,53.3911062,187,Mellowes Road,,Dublin 11,County Dublin,D11 X5F9
2734,2018-03-09,"19 BURGAGE GREEN, NEWCASTLE LYONS, NEWCASTLE",Dublin 22,Dublin,227000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.494851799999999,53.2969393,19,Burgage Green,Ballynakelly,,County Dublin,
2735,2018-03-09,"2 CRINKEN VILLAS, SHANKILL, CO DUBLIN",Dublin 18,Dublin,350000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.125670299999999,53.2245242,2,Crinken Lane,Aske,Dublin 18,County Dublin,D18 WF34
2736,2018-03-09,"2 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,200165.6,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.342732,53.26877649999999,2,Dodderbrook Terrace,Oldcourt,,County Dublin,
2737,2018-03-09,"2 MOUNT ANDREW CRESCENT, LUCAN, DUBLIN",,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4126289,53.3571324,2,Mount Andrew Crescent,Yellow Walls,,County Dublin,K78 FY59
2738,2018-03-09,"2 OLD BAWN PARK, TALLAGHT, DUBLIN",Dublin 24,Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3597419,53.2796786,2,Old Bawn Park,Oldbawn,Dublin 24,County Dublin,D24 PCV0
2739,2018-03-09,"2 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2740,2018-03-09,"2 RIVER COURT, INCHICORE, DUBLIN 8",Dublin 8,Dublin,190000.0,Yes,No,Second-Hand Dwelling house /Apartment,,-6.318849999999999,53.3400599,,Camac Close,Inchicore,Dublin 8,County Dublin,
2741,2018-03-09,"2 ST MOCHTAS VALE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,293000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.397934999999999,53.38156979999999,2,Saint Mochta's Vale,,,County Dublin,D15 A2V5
2742,2018-03-09,"20 Scholarstown Wood, Scholarstown Road  Rathfarnham, Dublin 16",,Dublin,405286.37,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.301150799999999,53.2793603,,Scholarstown Road,Edmondstown,,County Dublin,
2743,2018-03-09,"217 THE ASGARD, CUSTOM HOUSE HARBOUR, DUBLIN 1",Dublin 1,Dublin,406000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2476178,53.3505593,4,George's Dock,,Dublin 1,County Dublin,D01 E4W9
2744,2018-03-09,"22 Dodderbrook Drive, Oldcourt Road, Ballycullen",Dublin 24,Dublin,200166.48,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.341917899999999,53.26868229999999,22,Dodderbrook Drive,Oldcourt,Dublin 24,County Dublin,D24 CY9N
2745,2018-03-09,"22 LOMBARD ST WEST, DUBLIN 8",Dublin 8,Dublin,630000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2723019,53.3341633,22,Lombard Street West,Portobello,Dublin 8,County Dublin,D08 K8WK
2746,2018-03-09,"23 Rathmill Green, Rathmill Manor, Rathcoole",,Dublin,333920.7,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.4842584,53.2770179,,Kilteel Road,,Dublin,County Dublin,
2747,2018-03-09,"24 LOURDES RD, MARYLAND, DUBLIN 8",Dublin 8,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2896811,53.3381171,24,Lourdes Road,,Dublin 8,County Dublin,D08 X0P4
2748,2018-03-09,"25 FAIRFIELD AVENUE, EAST WALL, DUBLIN 3",Dublin 3,Dublin,381000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.236823299999999,53.3553466,25,Fairfield Avenue,,,County Dublin,D03 RX28
2749,2018-03-09,"25 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2750,2018-03-09,"26 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2751,2018-03-09,"28 Parkside Crescent, Malahide Road, Balgriffin",,Dublin,299559.5,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1647991,53.4070504,28,Parkside Crescent,Donaghmede,Dublin 13,County Dublin,
2752,2018-03-09,"29 ASHGROVE, BASKIN LANE, KINSEALY",,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.194408,53.4267188,29,Ashgrove,Cloghran,,County Dublin,K67 RT02
2753,2018-03-09,"29 TEMPLE VIEW PARK, CLARE HALL, DUBLIN 13",Dublin 13,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1759489,53.39928,29,Temple View Park,,Dublin 13,County Dublin,D13 R2Y4
2754,2018-03-09,"3 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,207962.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3423163,53.2689061,3,Dodderbrook Terrace,Oldcourt,,County Dublin,D24 V00X
2755,2018-03-09,"3 GALLERY QUAY, MACKEN ST, DUBLIN 2",Dublin 2,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2401535,53.3427544,,Macken Street,Grand Canal Dock,,County Dublin,D02 EW29
2756,2018-03-09,"3 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2757,2018-03-09,"3 PLUNKETT AVE, DUBLIN 11, DUBLIN",Dublin 11,Dublin,215000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.307663199999999,53.398214,3,Plunkett Avenue,,,County Dublin,D11 R6P3
2758,2018-03-09,"31 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2759,2018-03-09,"32 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2760,2018-03-09,"33 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2761,2018-03-09,"35 NEWCASTLE MANOR SQ, NEWCASTLE, DUBLIN",Dublin 22,Dublin,243000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.491715999999999,53.2982953,35,Newcastle Manor Square,Commons Little,,County Dublin,
2762,2018-03-09,"36 HAMPTON GREEN, BALBRIGGAN, DUBLIN",,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1764123,53.60771769999999,36,Hampton Green,Balbriggan,,County Dublin,K32 YK02
2763,2018-03-09,"36 THE PADDOCK, NAVAN RD, DUBLIN 7",Dublin 7,Dublin,482000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3297009,53.3710031,36,Blackhorse Avenue,,Dublin 7,County Dublin,D07 XH75
2764,2018-03-09,"38 Hamilton Hill, Bar, Skerries",,Dublin,295154.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.141833200000001,53.5839122,38,Hamilton Hill,Barnageera,,County Dublin,K34 CY96
2765,2018-03-09,"38 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2766,2018-03-09,"38 TURNSTONE, THORN WOOD, BOOTERSTOWN AVE",,Dublin,560000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2044644,53.29961530000001,,Booterstown Avenue,Merrion,,County Dublin,
2767,2018-03-09,"39 GREENLEA RD, TERENURE, DUBLIN 6W",,Dublin,900000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2922341,53.3092919,39,Greenlea Road,,Dublin 6W,County Dublin,D6W F205
2768,2018-03-09,"39 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2769,2018-03-09,"4 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,207961.86,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3426474,53.268775,4,Dodderbrook Terrace,Oldcourt,,County Dublin,
2770,2018-03-09,"4 MILLRACE PARK, SAGGART, COUNTY DUBLIN",Dublin 24,Dublin,269293.23,No,No,Second-Hand Dwelling house /Apartment,,-6.4521573,53.28167029999999,4,Millrace Park,Saggart,,County Dublin,D24 VW11
2771,2018-03-09,"4 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,135000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3924721,53.32168960000001,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2772,2018-03-09,"4 PRIORSWOOD LODGE, CLONSHAUGH, DUBLIN 17",,Dublin,287994.3,No,No,Second-Hand Dwelling house /Apartment,,-6.2109066,53.412688,,,Clonshagh,,County Dublin,
2773,2018-03-09,"4 STRAND RD, PORTMARNOCK, DUBLIN",Dublin 13,Dublin,660000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1325844,53.4251347,4,Strand Road,Burrow,,County Dublin,D13 CD96
2774,2018-03-09,"40 MALAHIDE ROAD, ARTANE, DUBLIN 5",,Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.210080899999999,53.3798691,10,Malahide Road,,Dublin 5,County Dublin,
2775,2018-03-09,"42  The Close, Citywest Village, Citywest",Dublin 24,Dublin,279735.68,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.421728099999999,53.2867633,42,The Close,Cooldown Commons,,County Dublin,
2776,2018-03-09,"44 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2777,2018-03-09,"45 ORCHARD LODGE, WATERY LANE, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,170000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.3925052,53.3217732,,Watery Lane,Clondalkin,Dublin 22,County Dublin,
2778,2018-03-09,"45 The Avenue, Hansfield Wood",,Dublin,334802.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,,,,,,,,
2779,2018-03-09,"46 MILLFIELD, THE LINKS, STATION RD",Dublin 13,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
2780,2018-03-09,"482 CUSHLAWN PARK, TALLAGHT, DUBLIN 24",,Dublin,183040.96,No,No,Second-Hand Dwelling house /Apartment,,-6.377093899999999,53.275029,482,Cushlawn Park,Killinardan,Dublin 24,County Dublin,D24 E5NF
2781,2018-03-09,"49 CANON HALL, CHURCH ST EAST, DUBLIN 3",Dublin 3,Dublin,286343.61,No,No,Second-Hand Dwelling house /Apartment,,-6.235523199999999,53.3506128,,Church Street East,,Dublin 3,County Dublin,
2782,2018-03-09,"5 ARD RIGH RD, STONEYBATTER, DUBLIN 7",Dublin 7,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.285232499999999,53.3499833,5,Ard Righ Road,,Dublin 7,County Dublin,D07 P8V0
2783,2018-03-09,"5 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,207962.74,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3422683,53.2688639,5,Dodderbrook Terrace,Oldcourt,,County Dublin,D24 X7FC
2784,2018-03-09,"5 Ely Square, Nutgrove Avenue, Rathfarnham",,Dublin,471365.64,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2750378,53.292911,5,Ely Square,Whitehall,,County Dublin,
2785,2018-03-09,"5 LEIN PARK, HARMONSTOWN, DUBLIN 5",Dublin 5,Dublin,254582.44,No,No,Second-Hand Dwelling house /Apartment,,-6.1848676,53.3813792,5,Lein Park,Harmonstown,Dublin 5,County Dublin,D05 H280
2786,2018-03-09,"5 THE GRANGE, LAUREL PLACE, TERENURE RD WEST DUBLIN 6W",,Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2897702,53.31085299999999,,Terenure Road West,,Dublin 6W,County Dublin,
2787,2018-03-09,"5 THE SWIFT, TASSAGARD GREEN, SAGGART",Dublin 24,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.4415637,53.2818796,,Garter Lane,,,County Dublin,
2788,2018-03-09,"50 Sycamore House  Silverbanks, The Coast  Baldoyle",Dublin 13,Dublin,245374.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.140062400000001,53.4020648,,Red Arches Drive,,Dublin 13,County Dublin,D13 Y718
2789,2018-03-09,"6 BEAU PARK ROW, CLONGRIFFIN, DUBLIN 13",Dublin 13,Dublin,331000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.1540108,53.4011189,6,Beau Park Row,,,County Dublin,D13 WY28
2790,2018-03-09,"67 FOXROCK PARK, FOXROCK, DUBLIN",Dublin 18,Dublin,695000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.175351399999999,53.2756062,67,Foxrock Park,Deansgrange,Dublin 18,County Dublin,D18 E7P8
2791,2018-03-09,"7 BRIGHTON GREEN, RATHGAR, DUBLIN 6",Dublin 6,Dublin,557000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.2813794,53.3139445,7,Brighton Green,,,County Dublin,D06 X2T6
2792,2018-03-09,"7 Dodderbrook Terrace, Oldcourt Road, Ballycullen",Dublin 24,Dublin,209047.39,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.3422201,53.2688247,7,Dodderbrook Terrace,Oldcourt,,County Dublin,D24 Y9FA
2793,2018-03-09,"76 FOXFIELD RD, RAHENY, DUBLIN 5",Dublin 5,Dublin,680000.0,No,No,Second-Hand Dwelling house /Apartment,,-6.167360299999999,53.3833523,76,Foxfield Road,Donaghmede,Dublin 5,County Dublin,D05 YK29
