,Luas_quantity,Bus_quantity,Train_quantity,PS_quantity,SS_quantity,Garda_quantity,Price,VAT_exclusive,Longitude,Latitude,New_Dwelling_House_Apartment,Second_Hand_Dwelling_House_Apartment
39518,0,49,0,2,0,1,300000.0,0,-6.209593099999999,53.4524691,1,0
39519,6,78,0,9,4,0,165000.0,0,-6.3310153,53.3258042,1,0
39520,2,7,0,1,0,0,392070.0,1,-6.1839874,53.2464122,0,1
39521,0,40,2,2,0,1,634361.23,1,-6.1363297,53.2946638,1,0
39522,0,63,0,3,1,0,245000.0,0,-6.276674099999999,53.3768281,0,1
39523,0,58,1,5,1,1,612334.0,1,-6.140987,53.2857423,0,1
39524,10,180,0,8,3,2,231000.0,0,-6.271268,53.3425185,0,1
39525,0,49,0,6,0,1,392000.0,0,-6.2057169000000005,53.3639062,0,1
39526,0,0,0,0,0,0,520000.0,0,-6.2186141,53.5369007,0,1
39527,0,14,0,0,0,0,1372500.0,0,-6.2079653,53.2501912,0,1
39528,0,11,0,0,0,0,330000.0,0,-6.1362024,53.2046078,0,1
39529,0,50,0,4,1,0,245000.0,0,-6.4181841,53.32065479999999,1,0
39530,0,53,0,2,0,0,82500.0,0,-6.2833535000000005,53.4018917,0,1
39531,0,22,0,0,0,0,339206.81,1,-6.203338400000001,53.4424781,0,1
39532,0,26,2,5,2,0,470000.0,0,-6.380673799999999,53.3766483,0,1
39533,4,77,0,5,2,1,300000.0,0,-6.2925511,53.332336600000005,0,1
39534,4,64,0,7,0,1,800000.0,0,-6.242904,53.2893577,1,0
39535,0,28,0,1,0,0,810000.0,0,-6.1791162,53.3631694,0,1
39536,0,12,0,0,0,0,409691.0,1,-6.142656400000001,53.4951855,0,1
39537,10,96,1,4,1,0,268000.0,0,-6.288134,53.3400306,0,1
39538,0,54,2,5,4,0,445000.0,0,-6.193085900000001,53.3776475,0,1
39539,0,103,2,4,2,1,640000.0,0,-6.2370986,53.33604939999999,0,1
39540,0,73,0,2,1,0,685000.0,0,-6.160833900000001,53.2710841,0,1
39541,0,79,0,2,3,1,297500.0,0,-6.3018525,53.3261813,0,1
39542,0,26,0,1,0,0,197000.0,0,-6.3704612,53.2696935,1,0
39543,4,63,0,4,2,0,655000.0,0,-6.2092606,53.2854585,0,1
39544,2,23,0,0,0,0,286344.0,1,-6.422893900000001,53.2954325,0,1
39545,15,222,0,12,3,2,322500.0,0,-6.2718501,53.3466084,0,1
39546,0,45,1,1,0,0,468500.0,0,-6.3238588,53.3764431,0,1
39547,0,34,0,3,0,0,345000.0,0,-6.2389486,53.27090820000001,0,1
39548,0,68,0,3,2,0,775000.0,0,-6.1447535,53.2788358,0,1
39549,0,14,1,0,0,0,245000.0,0,-6.1522465,53.487031900000005,1,0
39550,0,33,1,2,2,1,237500.0,0,-6.1807638,53.6078527,0,1
39551,4,28,0,3,0,0,286343.61,1,-6.4208620000000005,53.2882934,0,1
39552,3,89,0,6,2,0,563000.0,0,-6.2896667,53.3588441,0,1
39553,0,21,0,2,0,0,300000.0,0,-6.243893900000001,53.268411,0,1
39554,0,62,0,4,2,1,400000.0,0,-6.2994213,53.3134686,1,0
39555,0,41,0,0,2,0,500000.0,0,-6.3321416,53.30667239999999,0,1
39556,6,26,0,4,0,0,370044.0,1,-6.430945200000001,53.28680429999999,0,1
39557,0,25,0,4,2,0,215000.0,0,-6.436325,53.397327,0,1
39559,7,89,1,4,1,0,453000.0,0,-6.288364700000001,53.3540395,1,0
39560,10,85,0,1,1,1,219000.0,0,-6.3047797,53.3408537,0,1
39561,0,32,0,1,1,0,383259.9,1,-6.3143767,53.2733444,0,1
39562,0,9,0,1,0,0,367500.0,0,-6.132273400000001,53.5842556,0,1
39564,0,53,1,6,1,0,320000.0,0,-6.2100809,53.3798691,0,1
39565,0,29,0,2,2,0,250000.0,0,-6.2312789,53.4705801,0,1
39566,0,99,0,7,5,1,175000.0,0,-6.3002773,53.3929313,0,1
39567,0,51,0,4,2,0,472000.0,0,-6.1965595,53.29078079999999,0,1
39568,0,50,0,9,1,1,395000.0,0,-6.25755,53.400359,0,1
39569,0,77,0,3,1,0,620000.0,0,-6.1580316,53.2719087,0,1
39570,7,86,1,4,1,0,380000.0,0,-6.2881758,53.3511566,0,1
39571,0,33,0,3,3,0,296000.0,0,-6.329341599999999,53.2862561,0,1
39572,0,31,0,1,1,1,205000.0,0,-6.4702358,53.2816157,0,1
39573,0,67,0,3,2,0,360000.0,0,-6.1425949,53.2778648,0,1
39574,0,49,0,2,1,0,675000.0,0,-6.2782658,53.2857817,0,1
39575,0,76,0,7,5,1,327500.0,0,-6.3265208,53.3190274,0,1
39576,0,14,1,3,0,0,255000.0,0,-6.464413599999999,53.3379762,0,1
39577,4,92,1,3,1,0,387500.0,0,-6.292259,53.35481729999999,0,1
39578,0,38,2,5,2,0,355000.0,0,-6.381248599999999,53.37858539999999,0,1
39579,0,59,1,6,4,1,682000.0,0,-6.2290109000000005,53.3650502,0,1
39580,0,87,0,2,3,1,265000.0,0,-6.3037719,53.3275812,1,0
39581,10,82,0,2,1,2,390000.0,0,-6.3013637000000005,53.3380156,0,1
39582,4,28,0,3,0,0,277533.0,1,-6.4208620000000005,53.2882934,0,1
39583,0,19,0,3,2,0,290000.0,0,-6.373664700000001,53.3545047,0,1
39584,0,47,0,7,1,0,375000.0,0,-6.3983403,53.3135988,0,1
39585,0,88,2,4,1,1,345000.0,0,-6.2346876,53.3392691,0,1
39586,0,39,0,4,3,0,335000.0,0,-6.2727727,53.290782400000005,0,1
39587,0,56,0,2,2,0,462000.0,0,-6.1564066,53.2847123,0,1
39588,0,44,0,5,1,0,562500.0,0,-6.310933,53.2910806,0,1
39589,0,50,0,4,1,1,250000.0,0,-6.3755639,53.393112300000006,0,1
39590,6,144,0,2,2,0,160000.0,0,-6.2500897,53.3311313,0,1
39591,2,67,2,4,1,1,400000.0,0,-6.230460400000001,53.3404699,0,1
39592,0,53,1,10,1,0,590000.0,0,-6.206770400000001,53.3733119,0,1
39593,0,8,0,1,0,0,720000.0,0,-6.1851471,53.232023,1,0
39594,0,45,0,2,1,0,1950000.0,0,-6.1779286,53.2777515,0,1
39595,0,51,0,3,1,0,925110.13,1,-6.1732899,53.271356,1,0
39596,0,54,2,3,1,1,1065000.0,0,-6.135195599999999,53.2857865,0,1
39597,0,58,1,5,1,1,400881.0,1,-6.140987,53.2857423,0,1
39598,0,50,0,9,1,1,395000.0,0,-6.25755,53.400359,0,1
39599,0,30,0,4,0,0,370000.0,0,-6.2538444,53.40326089999999,0,1
39600,18,292,3,7,4,4,250000.0,0,-6.2591629,53.3541963,0,1
39601,0,185,2,1,3,0,270500.0,0,-6.2456867,53.335823100000006,0,1
39602,13,94,1,9,2,1,290000.0,0,-6.2790655,53.3488517,0,1
39603,0,41,0,1,2,0,415000.0,0,-6.3081447,53.27538539999999,0,1
39604,16,245,0,8,4,3,185000.0,0,-6.2674909,53.3524676,0,1
39605,6,51,0,3,1,0,370000.0,0,-6.2110538,53.2777023,0,1
39606,0,24,0,4,0,0,301500.0,0,-6.2576872,53.40596070000001,0,1
39607,0,50,0,9,1,1,312000.0,0,-6.25755,53.400359,0,1
39608,0,50,0,9,1,1,380000.0,0,-6.25755,53.400359,0,1
39609,0,73,0,1,0,0,425000.0,0,-6.2751988,53.388342,0,1
39610,1,45,1,6,1,1,447000.0,0,-6.3120603,53.37062679999999,0,1
39611,0,95,0,6,5,1,295000.0,0,-6.3020424,53.3934054,0,1
39612,0,49,0,5,5,0,407500.0,0,-6.1987383000000005,53.3009028,0,1
39613,0,34,1,0,2,0,264000.0,0,-6.3955376,53.3826736,0,1
39614,0,63,0,3,1,0,465000.0,0,-6.276674099999999,53.3768281,0,1
39615,0,33,2,4,1,1,525000.0,0,-6.1649948,53.3813767,1,0
39616,2,51,0,5,1,1,435000.0,0,-6.2434444,53.2824995,0,1
39617,0,12,0,0,0,0,392070.48,1,-6.142656400000001,53.4951855,0,1
39618,0,42,0,4,2,0,374000.0,0,-6.3102543,53.2773203,0,1
39619,0,30,0,3,0,1,264500.0,0,-6.4128383,53.3450576,0,1
39620,0,24,1,4,2,1,215000.0,0,-6.4033871,53.3386673,0,1
39622,0,11,0,1,1,0,195000.0,0,-6.0858903,53.5230421,0,1
39625,0,33,1,1,0,0,316000.0,0,-6.3258638,53.37850890000001,1,0
39626,0,60,0,4,2,1,420000.0,0,-6.3109942000000006,53.3125478,0,1
39627,0,8,1,0,0,0,321585.0,1,-6.1611331,53.4888792,0,1
39628,0,33,0,3,1,0,537000.0,0,-6.3139905,53.2777652,0,1
39629,0,36,1,0,2,0,422000.0,0,-6.3941523,53.3819306,0,1
39630,2,33,0,2,2,0,270000.0,0,-6.2209868,53.261095700000006,0,1
39631,6,57,0,3,1,0,270000.0,0,-6.325818900000001,53.3383179,0,1
39632,6,32,0,1,1,0,381500.0,0,-6.143548,53.2467729,0,1
39633,0,37,1,1,2,0,375000.0,0,-6.1456115,53.3989623,1,0
39634,0,19,1,2,3,0,395000.0,0,-6.4014168,53.3749813,1,0
39635,0,52,1,1,0,0,290748.9,1,-6.3196613,53.377855,1,0
39636,0,23,0,4,0,0,436124.0,1,-6.256698200000001,53.4052982,1,0
39637,4,28,0,3,0,0,296920.0,1,-6.4208620000000005,53.2882934,0,1
39638,0,24,0,5,1,0,268722.0,1,-6.3846519,53.2720015,0,1
39639,0,60,0,3,0,0,615000.0,0,-6.1670567,53.2646632,0,1
39640,0,59,0,6,3,0,375000.0,0,-6.2423085,53.375885,0,1
39641,4,55,1,4,1,1,450000.0,0,-6.2272924000000005,53.3440402,0,1
39642,4,34,0,2,2,0,415000.0,0,-6.219058599999999,53.2613108,0,1
39643,0,70,0,5,1,1,175000.0,0,-6.221319,53.4582004,0,1
39644,0,45,0,4,2,1,545000.0,0,-6.295895,53.29023570000001,1,0
39645,0,99,0,6,2,0,215000.0,0,-6.288873000000001,53.3882351,0,1
39646,0,28,0,2,0,0,405286.0,1,-6.4554293,53.343307,0,1
39647,0,28,0,5,2,0,265000.0,0,-6.4305838,53.3988411,0,1
39648,4,91,1,3,1,0,440000.0,0,-6.2924657,53.3544611,0,1
39649,0,36,0,5,1,0,322000.0,0,-6.2224788,53.3749924,0,1
39650,0,16,0,2,1,0,145000.0,0,-6.2338374000000005,53.47453170000001,0,1
39651,0,37,2,6,1,1,595000.0,0,-6.1688425,53.3806702,0,1
39652,0,49,0,9,1,0,380000.0,0,-6.2599904,53.3731691,0,1
39653,0,37,2,2,1,0,570000.0,0,-6.1165577,53.2837027,0,1
39654,3,84,0,7,1,1,457000.0,0,-6.2740873,53.3642146,1,0
39655,0,5,0,1,0,0,275000.0,0,-6.3151708,53.520608900000006,1,0
39656,0,42,0,2,2,0,594713.65,1,-6.2852981,53.2815268,1,0
39657,4,28,0,3,0,0,277533.04,1,-6.4208620000000005,53.2882934,0,1
39658,0,42,1,2,1,1,1035243.0,1,-6.1677182,53.2964604,1,0
39659,0,16,1,1,1,1,330000.0,0,-6.0659362,53.3867664,0,1
39660,0,21,0,2,1,0,432500.0,1,-6.4683231,53.3494858,0,1
39661,10,87,1,5,2,1,177000.0,0,-6.2816774,53.3492507,0,1
39662,0,40,0,4,2,0,375000.0,0,-6.2735992,53.2900568,0,1
39663,8,20,0,1,0,0,252000.0,0,-6.1984184,53.2639518,1,0
39664,0,71,0,4,2,1,155000.0,0,-6.280183900000001,53.31318710000001,0,1
39665,0,16,0,1,0,0,237885.0,1,-6.187749500000001,53.245122,0,1
39666,8,30,0,2,1,0,760000.0,0,-6.2104432,53.2621205,0,1
39667,0,53,1,2,2,0,785000.0,0,-6.127538200000001,53.2752427,0,1
39668,0,45,0,10,7,1,235000.0,0,-6.3572675,53.3477825,0,1
39669,0,32,0,4,2,0,408000.0,0,-6.3354846,53.2731054,0,1
39670,6,18,0,3,0,0,146180.0,0,-6.4260403,53.2821259,0,1
39671,0,27,0,3,1,0,285000.0,0,-6.4165544,53.4000326,0,1
39672,0,68,0,5,0,1,195000.0,0,-6.2203232,53.4561524,0,1
39673,2,40,0,3,3,0,975000.0,0,-6.2405972,53.3116389,0,1
39674,0,38,0,3,2,0,445000.0,0,-6.263621700000001,53.2823529,0,1
39675,0,55,0,4,5,1,354000.0,0,-6.2844148,53.3084678,0,1
39676,0,58,2,5,3,0,240000.0,0,-6.1991765,53.3746326,0,1
39677,0,36,0,5,0,1,1130000.0,0,-6.2104467,53.3626965,0,1
39678,0,77,0,2,0,0,576000.0,0,-6.1597367,53.27332809999999,0,1
39679,0,56,0,2,1,1,285000.0,0,-6.3829747,53.39042190000001,0,1
39680,18,287,3,7,3,3,410000.0,0,-6.2505868,53.3525906,0,1
39681,2,62,0,4,1,1,475000.0,0,-6.2548624,53.2891344,0,1
39682,0,16,1,4,0,0,450000.0,0,-6.1406886,53.3875009,0,1
39684,0,52,0,1,4,0,300000.0,0,-6.2327558,53.3895161,0,1
39685,0,59,0,3,3,1,300000.0,0,-6.240282700000001,53.3861562,1,0
39686,0,115,3,3,2,1,367000.0,0,-6.2368763,53.3392723,0,1
39687,0,13,0,3,1,0,348000.0,1,-6.3417416,53.2691848,0,1
39688,0,43,0,3,0,0,237000.0,0,-6.3737004,53.40248470000001,0,1
39689,7,158,2,2,1,1,355000.0,0,-6.2431752000000005,53.341280000000005,0,1
39690,0,43,0,1,0,0,187000.0,0,-6.2889218,53.4057593,0,1
39691,0,25,2,4,1,0,365000.0,0,-6.1409236,53.3907691,0,1
39692,0,43,1,4,5,0,895000.0,0,-6.1990996,53.3030108,0,1
39693,0,16,1,3,0,0,285000.0,0,-6.4600967,53.3374554,0,1
39694,0,19,0,1,1,0,250000.0,0,-6.3776252,53.3708426,0,1
39695,0,57,1,8,3,0,255000.0,0,-6.249164599999999,53.3668745,0,1
39697,7,62,0,5,2,1,1020000.0,0,-6.2637385000000005,53.32289920000001,0,1
39698,4,28,0,4,1,0,310572.0,1,-6.420821,53.2860869,1,0
39699,0,58,0,7,1,0,905000.0,0,-6.253060700000001,53.3767128,1,0
39700,0,8,1,0,0,0,312775.33,1,-6.1609308,53.4890553,0,1
39701,0,42,0,2,2,0,563877.0,1,-6.2852981,53.2815268,0,1
39702,8,102,0,4,5,0,290000.0,0,-6.2537463,53.3269445,0,1
39703,0,23,0,4,1,0,290000.0,0,-6.4356617,53.40043000000001,1,0
39704,1,54,1,1,0,0,260000.0,0,-6.309003400000001,53.3764675,1,0
39705,0,47,0,2,2,0,440528.63,1,-6.3011508,53.2793603,0,1
39706,0,55,0,0,2,0,325991.0,1,-6.3310888,53.3093924,0,1
39707,0,24,0,2,1,0,455400.0,0,-6.3589889,53.3725966,1,0
39708,0,36,1,4,1,1,255000.0,0,-6.194756099999999,53.6097019,0,1
39709,0,8,1,0,0,0,312775.33,1,-6.1610478,53.4888594,1,0
39710,6,84,2,4,1,0,500000.0,0,-6.2334697,53.3449372,0,1
39711,0,8,1,0,0,0,323097.35,1,-6.1609017,53.4888086,1,0
39712,0,52,0,4,1,0,295000.0,0,-6.233539700000001,53.44959,0,1
39713,0,26,0,5,1,0,268722.0,1,-6.383646499999999,53.2724465,1,0
39714,0,33,1,1,1,1,160500.0,0,-6.181013,53.60999,0,1
39715,0,16,0,1,0,0,290748.0,1,-6.5024281,53.3004902,1,0
39717,6,21,0,1,0,0,515418.5,1,-6.2041888,53.2599808,0,1
39718,0,16,0,1,0,0,290748.0,1,-6.5024281,53.3004902,0,1
39719,0,24,1,7,1,0,415000.0,0,-6.3749325,53.3760903,0,1
39720,0,41,0,2,1,1,243000.0,0,-6.373310099999999,53.3959782,1,0
39721,0,32,0,5,3,0,275000.0,0,-6.4346255,53.3405868,0,1
39722,0,7,1,0,0,0,312800.0,1,-6.1608059,53.48920089999999,1,0
39723,0,70,0,5,3,1,250000.0,0,-6.2890708,53.31163829999999,1,0
39724,0,16,0,1,0,0,237885.0,1,-6.187749500000001,53.245122,1,0
39725,0,7,1,0,0,0,321586.0,1,-6.160922599999999,53.4892127,0,1
39726,0,52,2,3,3,0,638766.51,1,-6.1945096,53.37503910000001,0,1
39727,0,17,1,2,2,0,460000.0,0,-6.3974683,53.3725906,0,1
39728,2,53,0,3,1,1,250000.0,0,-6.3616763,53.2839478,0,1
39729,6,59,0,5,1,1,210000.0,0,-6.3776408,53.28542420000001,1,0
39730,0,22,0,1,0,0,372000.0,0,-6.3671899000000005,53.269635,0,1
39731,0,12,0,0,0,0,490000.0,1,-6.3839612,53.3675674,1,0
39732,0,45,0,2,0,0,333000.0,0,-6.2137213,53.3083461,1,0
39733,0,23,0,2,1,0,444933.0,1,-6.1355645,53.426543,0,1
39734,0,25,0,5,1,0,259912.0,1,-6.3841194,53.2720312,1,0
39735,0,16,0,3,1,0,240000.0,0,-6.429503700000001,53.4033007,0,1
39736,0,26,0,3,1,0,246696.0,1,-6.178289299999999,53.599528500000005,0,1
39738,0,9,0,1,1,0,300000.0,0,-6.091727,53.518260600000005,0,1
39739,2,79,1,5,1,1,170000.0,0,-6.270862,53.36625260000001,0,1
39740,0,27,1,2,0,0,786000.0,0,-6.3574644000000005,53.3753255,0,1
39741,0,38,0,3,2,0,607500.0,0,-6.3043914,53.2936264,1,0
39743,2,7,0,1,0,0,286343.0,1,-6.1839874,53.2464122,0,1
39744,18,319,2,7,3,5,415000.0,0,-6.2641508,53.35181899999999,0,1
39745,18,287,3,7,3,3,245000.0,0,-6.2505868,53.3525906,0,1
39746,0,3,0,0,0,0,650000.0,0,-6.32749,53.43335,1,0
39747,4,45,0,0,0,0,1600000.0,0,-6.1965533,53.2738744,0,1
39748,5,90,1,4,1,0,396475.77,1,-6.2907889,53.353423,0,1
39749,0,19,0,1,1,0,830000.0,0,-6.1316425,53.425534,0,1
39750,0,45,0,2,0,0,333000.0,0,-6.2137213,53.3083461,0,1
39751,8,106,3,4,2,0,325000.0,0,-6.2367407,53.3448353,1,0
39752,0,30,1,4,4,1,214000.0,0,-6.4139486,53.3393621,0,1
39753,0,24,0,5,1,0,229074.88,1,-6.3830273,53.2721426,1,0
39754,6,88,0,6,3,1,1310000.0,0,-6.2474932,53.326545900000006,1,0
39755,4,9,0,1,0,0,251101.32,1,-6.1791293,53.24916089999999,1,0
39756,6,14,0,1,0,0,440528.0,1,-6.1987359,53.2575673,0,1
39757,0,14,0,0,0,0,524229.07,1,-6.3850421,53.3685484,0,1
39758,8,81,0,2,1,2,225000.0,0,-6.2971182,53.3363407,1,0
39759,2,54,2,4,1,1,365000.0,0,-6.2264402,53.3399926,0,1
39760,0,28,0,2,0,0,387665.0,1,-6.4536868,53.3425189,0,1
39761,0,40,1,1,1,1,187000.0,0,-6.3832399,53.3271536,0,1
39762,0,30,0,3,1,0,325000.0,0,-6.2379482,53.2700988,0,1
39764,0,45,1,5,5,0,450000.0,0,-6.201546,53.3030011,0,1
39766,0,44,0,3,2,1,390000.0,0,-6.2836302,53.2980764,0,1
39767,0,18,0,2,2,0,210000.0,0,-6.1790387,53.4047914,0,1
39768,4,34,0,2,2,0,287500.0,0,-6.2180382000000005,53.261106000000005,0,1
39769,4,31,0,2,2,0,424000.0,0,-6.2178505,53.26018810000001,0,1
39770,0,32,0,2,2,0,340000.0,0,-6.3789088,53.3513863,0,1
39771,0,54,0,5,1,1,180000.0,0,-6.2177738,53.4624675,0,1
39772,0,19,0,1,1,0,270000.0,0,-6.4358824,53.4057853,0,1
39773,0,58,0,4,5,1,600000.0,0,-6.2930614,53.2977848,0,1
39774,0,52,0,3,2,0,720000.0,0,-6.2241129,53.29971,0,1
39775,0,76,3,4,2,1,665000.0,0,-6.228534,53.333365,0,1
39776,0,47,0,6,0,0,275000.0,0,-6.2086697,53.3998392,0,1
39777,0,60,0,6,4,2,380000.0,0,-6.2517252,53.3926669,1,0
39779,0,46,1,1,0,0,317181.0,1,-6.3193693,53.3784831,0,1
39780,0,25,2,3,3,0,815000.0,0,-6.3782719000000005,53.3750204,0,1
39781,10,101,2,2,0,0,295000.0,0,-6.235704599999999,53.3534667,0,1
39783,0,27,0,2,1,0,325000.0,0,-6.245173599999999,53.4519236,0,1
39784,0,45,0,3,3,0,470000.0,0,-6.3257877,53.3071541,0,1
39785,0,65,0,3,2,0,330000.0,0,-6.1522115,53.2821747,0,1
39786,0,26,0,2,1,0,245000.0,0,-6.3544499000000005,53.2713874,0,1
39787,4,66,0,6,1,1,400000.0,0,-6.2392193,53.2867574,0,1
39788,0,8,1,0,0,0,850000.0,0,-6.1516438,53.4159583,1,0
39789,2,73,2,4,1,1,395000.0,0,-6.2313129,53.3402845,0,1
39790,0,52,2,3,3,0,475771.0,1,-6.1945096,53.37503910000001,1,0
39791,0,38,2,2,1,1,1915000.0,0,-6.171323999999999,53.30047,1,0
39794,0,44,0,3,1,0,277000.0,0,-6.2263175,53.39524010000001,0,1
39795,0,80,0,3,1,0,171000.0,0,-6.2906337,53.3804835,0,1
39796,0,28,0,5,1,0,197000.0,0,-6.4130154,53.2773956,0,1
39797,2,55,2,4,1,1,395000.0,0,-6.2271866,53.3410885,0,1
39798,0,59,0,4,2,0,515000.0,0,-6.1386926,53.26871429999999,0,1
39800,0,53,0,1,3,0,605000.0,0,-6.275905799999999,53.3038236,0,1
39801,0,44,0,3,1,0,386000.0,0,-6.238752099999999,53.44494720000001,0,1
39802,0,47,0,4,1,1,357500.0,0,-6.2802125,53.29321039999999,0,1
39803,0,33,1,3,2,0,155000.0,0,-6.1786486,53.6072411,1,0
39804,3,97,1,4,1,1,355000.0,0,-6.269571099999999,53.3636183,0,1
39805,0,25,0,5,1,0,273127.0,1,-6.384583999999999,53.2721323,1,0
39806,0,26,0,2,0,0,210000.0,0,-6.4488234,53.336182400000006,1,0
39809,6,19,0,3,0,0,225000.0,0,-6.4254503,53.283956,0,1
39811,0,74,0,2,0,0,520000.0,0,-6.2774782,53.38170279999999,0,1
39812,0,14,0,1,1,0,650000.0,0,-6.148511,53.437042000000005,0,1
39813,0,103,0,7,2,1,250500.0,0,-6.2937648,53.3876157,1,0
39814,0,32,0,3,1,0,250000.0,0,-6.4415155,53.3453532,0,1
39815,0,63,0,6,3,0,770925.1,1,-6.244793,53.376076,1,0
39816,0,45,0,4,1,1,315000.0,0,-6.279693,53.292891,0,1
39818,4,45,0,2,2,0,407500.0,0,-6.246492,53.31054,0,1
39821,0,42,0,5,5,0,300000.0,0,-6.1948972,53.29831020000001,1,0
39822,0,55,3,3,1,1,935000.0,0,-6.131792,53.2867799,0,1
39824,0,19,0,1,0,1,820000.0,0,-6.0608891,53.380672,0,1
39827,0,51,0,1,1,0,225000.0,0,-6.351,53.2833522,0,1
39828,6,66,1,1,1,1,325000.0,0,-6.3001412000000006,53.347999,1,0
39829,0,28,0,3,2,0,270000.0,0,-6.4295049,53.35127760000001,0,1
39830,0,27,1,4,1,1,400000.0,1,-6.1584993,53.4511061,0,1
39831,0,65,1,3,3,1,565000.0,0,-6.2442454000000005,53.3624279,0,1
39832,0,35,0,4,2,0,295000.0,0,-6.429985299999999,53.3933249,0,1
39833,0,27,0,5,2,0,310000.0,0,-6.4260035,53.3382063,0,1
39834,0,55,1,1,0,0,260000.0,0,-6.3110887,53.37684,0,1
39835,0,46,1,2,1,0,640000.0,0,-6.1252809,53.2724816,0,1
39836,2,72,0,6,2,1,298500.0,0,-6.2879901,53.3302878,0,1
39837,2,64,0,4,4,0,165000.0,0,-6.338928900000001,53.318330200000005,1,0
39838,0,34,1,2,1,1,225000.0,0,-6.1873013,53.6121358,0,1
39839,0,22,0,0,0,0,268721.81,1,-6.203124400000001,53.442479000000006,1,0
39840,0,41,0,1,0,0,210000.0,0,-6.2933004,53.4064666,0,1
39841,0,56,0,2,2,0,489691.62,1,-6.2258484,53.2962221,0,1
39842,4,72,2,6,3,0,325000.0,0,-6.2334078,53.3564139,0,1
39843,0,107,0,6,2,0,288000.0,0,-6.290244400000001,53.3830384,0,1
39844,0,72,2,4,2,1,345000.0,0,-6.179414599999999,53.3834444,1,0
39845,0,0,0,0,0,0,401000.0,0,-6.3342026,53.4654495,0,1
39846,4,28,0,4,1,0,303964.0,1,-6.4201585,53.28585820000001,0,1
39847,0,0,0,0,0,0,330000.0,0,-6.299456299999999,53.5006161,0,1
39848,4,47,0,2,3,0,675000.0,0,-6.2425139000000005,53.3052904,0,1
39849,0,73,2,7,3,1,998000.0,0,-6.224799,53.335417500000005,0,1
39850,0,13,1,1,1,0,1850000.0,0,-6.1172972,53.2588843,0,1
39851,0,69,0,2,1,1,1500000.0,0,-6.148228400000001,53.26541460000001,0,1
39852,4,114,0,9,2,2,230000.0,0,-6.2763214000000005,53.340757,1,0
39853,4,37,0,3,0,0,1185000.0,0,-6.1749495,53.2610257,0,1
39854,4,110,0,8,3,2,387665.0,1,-6.277529400000001,53.3405574,0,1
39855,0,41,1,1,0,0,280000.0,0,-6.3254619000000005,53.3771007,0,1
39856,0,57,0,4,2,1,241000.0,0,-6.3170946,53.3157402,0,1
39857,11,92,0,8,2,1,240000.0,0,-6.277724299999999,53.3511412,1,0
39858,17,291,2,7,4,4,215000.0,0,-6.2578683,53.3538064,0,1
39859,0,13,0,2,0,0,317200.0,1,-6.207445,53.6093451,0,1
39860,0,15,0,2,0,1,280000.0,0,-6.1703791,53.5219652,1,0
39861,0,34,0,0,0,0,185000.0,0,-6.3972098,53.3509591,0,1
39862,0,13,0,3,0,0,317200.0,1,-6.2069856,53.60955,0,1
39863,0,41,0,2,1,1,300000.0,0,-6.3714277,53.39471410000001,0,1
39864,0,45,0,5,1,0,320000.0,0,-6.3084904,53.2936466,0,1
39865,0,30,0,3,1,0,250000.0,0,-6.393341099999999,53.3447531,0,1
39867,6,80,0,4,5,1,261000.0,0,-6.2601198,53.3245559,0,1
39868,0,29,0,2,0,0,317180.0,1,-6.4542884,53.3436374,1,0
39869,0,30,0,3,2,0,430000.0,0,-6.331419,53.2742603,1,0
39870,0,52,1,1,0,0,348017.62,1,-6.3194515,53.376529000000005,0,1
39871,0,42,0,4,2,0,537444.93,1,-6.2742867,53.2928392,0,1
39872,0,14,0,2,1,0,200000.0,0,-6.2348297,53.47483979999999,0,1
39873,19,337,1,10,4,4,270000.0,0,-6.2646144,53.3464769,1,0
39874,0,62,0,2,4,1,555000.0,0,-6.244457,53.388043,0,1
39875,0,39,1,1,0,0,348017.62,1,-6.3259474,53.37761379999999,1,0
39877,0,13,0,3,0,0,317200.0,1,-6.2069856,53.60955,0,1
39878,0,20,0,5,1,0,259911.89,1,-6.380829,53.2713343,0,1
39879,4,87,0,9,3,1,650000.0,0,-6.2716672,53.331982200000006,0,1
39880,2,60,1,0,0,1,312500.0,0,-6.3061859,53.3477081,0,1
39881,0,63,0,1,3,0,370000.0,0,-6.3267832,53.31301479999999,0,1
39883,0,17,0,2,0,0,450000.0,0,-6.1354028,53.4432156,0,1
39884,0,7,1,0,0,0,339207.0,1,-6.1611438,53.4892432,0,1
39886,4,118,1,3,2,2,555000.0,0,-6.265592,53.3610149,1,0
39887,0,34,0,3,1,0,442000.0,0,-6.3126192,53.2832835,0,1
39888,0,24,0,5,1,0,259912.0,1,-6.3846519,53.2720015,1,0
39889,2,46,0,2,1,0,443000.0,0,-6.2598625,53.292621200000006,0,1
39890,0,12,0,1,0,0,383259.91,1,-6.2525511,53.4490151,0,1
39891,2,14,0,0,0,0,120000.0,0,-6.441831099999999,53.27843829999999,0,1
39892,0,53,0,1,1,0,230000.0,0,-6.1779538,53.391889600000006,0,1
39893,0,62,0,3,1,0,350000.0,0,-6.2633996,53.3832301,0,1
39895,0,59,0,4,0,0,260000.0,0,-6.4032992,53.398827100000005,0,1
39896,0,86,0,10,3,1,395000.0,0,-6.2997163,53.362447,0,1
39897,0,40,0,0,1,1,425000.0,0,-6.317803400000001,53.3707723,0,1
